,P0,Ls,DeltaG,DeltaH,DeltaH_0,P0_std,Ls_std,DeltaG_std,DeltaH_std,DeltaH_0_std
837_sim,0.09046403549028613,1.0015552257146223,-10.017044056558172,-5.413995566801177,7.08421994166712e-07,0.005708527474722311,0.10385098285262845,0.8573008011691081,0.5702671245042926,2.8187857876659744e-07
838_sim,0.10571135382163357,1.1776359351095527,-9.877213694774447,-4.837075643248959,5.021199526003241e-07,0.00500471469356795,0.16772371572163322,1.3451491577564438,0.6872502273055189,2.2368411952909584e-07
839_sim,0.09976594764572197,1.051510864792735,-9.976552781864415,-5.19305467638677,7.37226464251373e-07,0.00679490348247723,0.10776292769326247,0.8183278414471932,0.5320409686477033,2.5487585251092234e-07
840_sim,0.09789870705590054,0.7475784040917736,-9.623845896701052,-5.892378990208167,1.5994835697281272e-06,0.01226282673997447,0.11119871660983496,1.389259895045121,0.8740585898718648,3.147157600292371e-07
841_sim,0.10065174648923735,1.0195949547436656,-10.075244868333709,-5.502793868073156,-9.015644695458426e-08,0.013166472601647067,0.14798418142484196,1.3994314731101345,0.7990750505155078,2.9505800379843597e-07
842_sim,0.06587600287981107,0.6460607813535721,-10.654719809660424,-7.198027807030809,2.3777552192270553e-07,0.03656426883396671,0.3597344042139285,0.758564553420855,4.002423418049319,3.1288405303901187e-07
843_sim,0.07494661523916106,1.0026103178816625,-10.115798311095395,-5.709602383895516,2.950783964804702e-07,0.01043026413571652,0.1629420020646148,1.5922311537949962,0.926307768368754,2.6832435808055113e-07
844_sim,0.11736784201373218,1.0277789024214135,-9.856670179002315,-4.429564721045167,8.098595246145735e-07,0.005665027800086491,0.10785113624231529,0.9607976101036715,0.46715601209924745,3.340654614487888e-07
845_sim,0.06974731741343174,0.7266223463418178,-10.266205448290252,-7.404567307269572,-4.069493693585871e-08,0.003603724050302249,0.06530886166766237,0.8731491083259835,0.6604444377066035,2.5958111540907744e-07
846_sim,0.1131628984706001,1.1071758204535513,-10.07133568158097,-4.717461029097929,4.3753478190222207e-07,0.009048636266385987,0.06893977064578848,0.4968144281172053,0.2964401403101763,2.6848194811045146e-07
847_sim,0.11414931832328508,0.8951607092171892,-9.889523343646546,-4.3345707454086915,9.454011178387348e-07,0.008650771819461361,0.22064725620411713,2.3311838289765365,1.0726468937336473,4.4469018783205744e-07
848_sim,0.08893323686554272,0.8855818720907129,-9.917144535269479,-6.287132968800379,2.54710707658932e-07,0.012625369449617938,0.12040922672910853,1.16905303800298,0.8500306871545753,3.2453976519945536e-07
849_sim,0.07801807846366005,1.0146016336580397,-8.066950651526044,-7.01122566601057,7.109606077158017e-06,0.09431231058277069,1.012428663115903,2.1282918914581503,1.896194443821522,3.735317896067141e-05
850_sim,0.10881139768050668,1.2617200882657238,-9.764011015190853,-4.3841282807511615,9.055624231778185e-07,0.006850095546703534,0.12367446973844633,0.9307331223910434,0.4328386252424806,2.856214031686168e-07
851_sim,0.059950018308229776,0.5891862666587799,-10.359104617896786,-7.686385440284027,3.859960317334043e-07,0.005367511859695353,0.06282248144172012,1.0410757146630623,0.8168664822395195,3.2683998378605306e-07
