,DeltaG,DeltaH,DeltaH_0,DeltaG_std,DeltaH_std,DeltaH_0_std
449_sim,-9.446575750819722,-5.012204426336202,-5.184911109928113e-07,0.298763311737446,0.16492886005995924,1.2626765800346942e-06
450_sim,-8.59899878130411,-4.9430584060659495,-2.5998624384546786e-06,0.4061831642022675,0.3510493239714362,2.5038375633561046e-06
451_sim,-8.655605863104086,-5.116601917188531,-1.9059870936771515e-06,0.41008858806265724,0.34689170906170264,2.4282467316957813e-06
452_sim,-8.395460300922874,-5.76809099827875,4.7227956867958134e-06,0.39297826460090907,0.39823088599525036,2.6983096699879414e-06
453_sim,-9.351571010662193,-5.154769760121181,-6.657434486035626e-07,0.3312606998555946,0.18260078489010234,1.4198117115294593e-06
454_sim,-7.087168098362918,-4.116828300522732,-8.209646717297543e-06,0.6013405853550604,0.9690035785770768,4.851531547762946e-06
455_sim,-8.65172200659514,-4.659004206016245,-2.025527600138235e-06,0.4090897914745976,0.3050036199288959,2.253098604939352e-06
456_sim,-10.255885363843074,-5.04712320713632,1.4518529257427985e-07,0.1679028029849733,0.04689931192425266,3.451096651036279e-07
457_sim,-7.750125260476692,-4.534039439836448,-4.05906933540017e-06,0.5284648067105756,0.6610727234678357,3.995513001247392e-06
458_sim,-9.236086227877962,-5.574920243862227,-8.698510811459605e-07,0.3372672641962531,0.2239260220617307,1.7143435603340144e-06
459_sim,-7.372800778616036,-4.391130677850109,-6.625964764740394e-06,0.5514910420828018,0.8500587633549358,4.710537739111919e-06
460_sim,-8.843066081271456,-4.74910467467549,-9.12955239557568e-07,0.5708986995075422,5.503131549994523e-05,1.2743639475059165e-06
461_sim,-9.301028045799187,-5.17885217138962,5.752638131626518e-08,0.28738743007441564,0.1575026472014258,1.188419395777687e-06
462_sim,-9.548123945254885,-4.314741171193474,6.817327587586782e-07,0.2558147234812424,0.08647915676344611,6.28218999615214e-07
463_sim,-9.368013299239554,-4.387678726893783,-7.068475748072398e-07,0.32942148439754393,0.1480991025142198,1.132806865698985e-06
464_sim,-9.604474329971302,-4.419392140951129,1.2987175446261834e-06,0.339021179326383,0.11944498361368967,9.262631730639816e-07
465_sim,-8.784528370220842,-5.028725755917188,-2.033576537782287e-06,0.4018847795518977,0.320230368206536,2.2780768563157452e-06
466_sim,-8.561237907317395,-5.014807276093782,3.870949818478194e-06,0.34932439304431606,0.28047294216173085,1.957551097476226e-06
467_sim,-10.116470754105361,-5.518097844310149,1.1151273324701452e-06,0.28889597142895046,0.07639088794161264,5.878856408532555e-07
468_sim,-8.209028516652092,-4.798696819530593,-2.6936184573776554e-06,0.44045202873520967,0.4692334596643179,3.1218876456355145e-06
469_sim,-8.798531185753776,-5.059115252821988,-1.8985572157753363e-06,0.3958120863582947,0.313506700133285,2.2243738482319606e-06
470_sim,-7.876009670506495,-4.415308618233642,-3.5099870993589126e-06,0.4631766650171362,0.5300845253188774,3.4166306997081806e-06
471_sim,-10.021332494373167,-5.380511752311609,4.653197601446761e-07,0.15165423086500826,0.04687084653049047,3.499124932202332e-07
472_sim,-10.030932859414255,-4.968247024035983,8.319045232743949e-07,0.18848971465773756,0.05264200466102818,4.137453786937429e-07
473_sim,-7.812696609302657,-5.7358558578206695,6.8268166022314605e-06,0.4126416458537737,0.5675414200284037,3.384590568784873e-06
474_sim,-10.24663223220839,-5.30437940210012,7.145658679164018e-07,0.16685266063795762,0.041822963448115924,3.2779456185833493e-07
475_sim,-10.003704775031188,-5.144400724535887,3.2813683573095357e-07,0.13360545848159677,0.03864152656197292,3.375823856623641e-07
476_sim,-9.83689287595379,-4.994945714664123,1.3032993088371764e-06,0.2865347508986537,0.0858196527587927,6.512414766237921e-07
477_sim,-9.185009522270294,-4.901429129905841,-1.1738658509204803e-06,0.37449635948274757,0.2342106889758705,1.7575832839236542e-06
478_sim,-9.695671055139881,-5.403196110624017,-3.285582929204802e-07,0.2724677119134439,0.12197094933835807,9.439051743877341e-07
479_sim,-9.592863865893658,-4.400061098411233,4.2157726625040393e-07,0.22244927692337577,0.08005761632891875,6.112373478438117e-07
480_sim,-8.758145322713595,-5.005565792149907,3.705263579459692e-06,0.41165440894321176,0.27081648615989035,1.9194946725156145e-06
481_sim,-7.481406576872694,-6.5062162095447285,1.0111137260764682e-05,5.9097035922354386e-05,0.00028465865083304173,2.1902593459309513e-06
482_sim,-7.177337046507135,-4.242639754805956,-6.092911849352063e-06,0.5756186877500764,0.940876678797812,4.8351176719056535e-06
483_sim,-9.591862515256688,-5.071976445482235,1.9753907501115141e-07,0.00022614641302882765,0.13573015133806157,9.566257291935306e-07
484_sim,-9.139165227005703,-5.053138960135983,2.4313572967195484e-06,0.36169810737054936,0.21390071641108724,1.6089567129638962e-06
485_sim,-9.176387134137167,-5.321958495247318,-5.778117786668662e-07,0.33718517161019024,0.21241436662689953,1.6139104802334777e-06
486_sim,-8.702809902136005,-4.835505140271304,-1.7950055472907325e-06,0.40423028723852,0.34112189814795657,2.4904950401794083e-06
487_sim,-8.04173362194739,-4.631816997669012,-2.660127981212574e-06,0.4482342769760053,0.4818348788448362,3.118372217456572e-06
488_sim,-9.889020494849703,-4.811874728555539,4.038505095224243e-07,0.1119504814600269,0.034277254057624,2.589864856596121e-07
489_sim,-7.3861097829993545,-5.933280264852292,9.211971853158982e-06,0.43760400192378374,0.8185157121065613,4.299237616284979e-06
490_sim,-8.241554176964701,-5.6831358796379154,5.621658072120134e-06,0.4179578545554546,0.44395607369001444,2.86227387411639e-06
491_sim,-8.20872401331102,-5.509308832196647,5.873068210292442e-06,0.4007471804574556,0.42872854041443775,2.79392936773351e-06
492_sim,-8.459255240430098,-5.126443355005231,-2.202081659168143e-06,0.3571452145219206,0.00012948771244269784,1.7795647177847749e-06
493_sim,-7.727462674956526,-4.722908978643465,-5.525789881477693e-06,0.5338836179247803,0.7153493397651267,4.355791597920311e-06
494_sim,-6.955398393577633,-3.8370869874264812,-9.302011767885318e-06,0.6483347996419973,1.0332170685078563,4.824440297832587e-06
495_sim,-9.260277805400191,-4.5727107481632885,-9.016126497822376e-07,0.36629149473981043,0.19350609873466515,1.4688735034870104e-06
496_sim,-7.078432160748502,-4.347776422467663,-7.166163653891124e-06,0.5998204568722054,1.0654830382397227,5.131804682274482e-06
497_sim,-8.816556996937111,-4.877374814539029,2.8066072514498e-06,0.36653874591554253,0.25219647751576885,1.7615309598036235e-06
498_sim,-8.576496444983185,-5.125018204964262,3.604619363852115e-06,0.36410661510381986,0.2917268285786333,1.9850110032153554e-06
499_sim,-8.562855091217516,-4.724271643404828,-1.7401467520727015e-06,0.37764161518306005,0.3347373543474872,2.3360948790875507e-06
500_sim,-9.982029745986457,-5.320632687270025,6.976404473862414e-07,0.13643936843800528,0.040947003207799246,3.1548540941122576e-07
501_sim,-9.774768099380177,-5.3924310735859775,1.6187045054495439e-06,0.4076200062034442,0.1405085182610275,1.057336464005936e-06
502_sim,-7.880300902861359,-4.209589284149189,-4.054842332905023e-06,0.4912598089624481,0.5401193309472703,3.418640809805719e-06
503_sim,-9.757112660787067,-4.709919036531179,-4.876215268284691e-08,0.15638611524655796,0.05744290848645513,4.5160662799950316e-07
504_sim,-7.9795396626850374,-3.951638307790901,-3.2619729912700098e-06,0.45862342324943334,0.4494842835748807,2.9395008398359882e-06
505_sim,-8.254108737335546,-4.760269640186158,-2.444403270050141e-06,0.445560824681077,0.42607627414074595,2.877413903050312e-06
506_sim,-8.881050978684748,-5.313161064897825,-1.7141645101467995e-06,0.41140245724492613,0.31794938759340285,2.321710827468498e-06
507_sim,-7.866564436669338,-4.543620879097232,-3.592654342641645e-06,0.5041008134604489,0.5772426169361965,3.647568416906493e-06
508_sim,-9.892562828613833,-5.399781830711812,1.3299549232118032e-06,0.09318153174449566,0.031882673626703405,2.4188854642107657e-07
509_sim,-7.892636321943991,-4.518369292098377,-3.543367448331983e-06,0.4498496285809452,0.5249465138182413,3.2882759965078866e-06
510_sim,-7.303825445332172,-6.796397024503657,1.1649081050444713e-05,0.5556919935644845,0.5556981513831245,6.603416275802059e-06
511_sim,-8.95062411234782,-4.792570195613778,-1.524867216558387e-06,0.39366643051893446,0.2569801757833358,1.8854932632897075e-06
512_sim,-7.803609353394244,-4.533091233652473,-3.925018127459865e-06,0.4715712365256498,0.5814924018279382,3.545596924202103e-06
513_sim,-7.20614535294517,-7.431481837237389,1.3180670950156854e-05,0.4509465961835836,1.1807502524222513,5.70203940042025e-06
514_sim,-8.928473440234834,-5.461250635944992,2.794541759798623e-06,0.36442984248498345,0.26076966322882594,1.8675355954353976e-06
515_sim,-8.64414330834977,-5.226347152312314,4.02339074863737e-06,0.38536334718613685,0.3040692270996867,2.144577521383612e-06
516_sim,-9.36464145422982,-5.390855710230876,2.2250060788645577e-06,0.6672283889763565,0.22598278700646562,1.4734920243865033e-06
517_sim,-7.707617434957022,-5.022636748102041,7.029265416231597e-06,0.41801406258350354,0.5348842137299962,3.228223361000562e-06
518_sim,-9.001476823544651,-4.925445187768123,3.079945593790184e-06,0.38822025315469244,0.22473427603714044,1.6274382912311148e-06
519_sim,-7.871591664521131,-6.297224758818179,7.718565951361977e-06,0.4307095217916665,0.6364084886294246,3.836189267941814e-06
520_sim,-8.15013183889066,-4.412618000232452,-2.6472555743889123e-06,0.445828453152543,0.43327528339571864,2.8572301551301277e-06
521_sim,-8.549549286677532,-5.539307211178444,4.237531170923021e-06,0.05581972225678308,0.5023756995435236,2.3958995033163065e-06
522_sim,-9.719346670338675,-4.499543568093488,1.2778604462483672e-06,0.2352674385166976,0.0744769697661103,5.653031543550552e-07
523_sim,-7.307065174511237,-7.199107695487466,1.1663574428413986e-05,0.4667448220470959,1.0987656590434811,5.561569017633682e-06
524_sim,-9.351842544294477,-5.217281470935037,-4.4743503812671453e-07,0.3087698049952576,0.1770312781114093,1.3551586516334623e-06
525_sim,-7.894180411974903,-5.82201676222588,7.3381364355849485e-06,0.42047397386579105,0.5806011865127817,3.4984263131143663e-06
526_sim,-10.319690235208173,-5.081736358833064,1.2907246188844355e-06,0.15144951848170635,0.034242527868844026,2.9901888933307695e-07
527_sim,-7.965298977544423,-5.695540711025241,6.505608092986509e-06,0.42077018553156226,0.540501920865545,3.1751662191226047e-06
528_sim,-7.940359712898637,-4.755676335865998,-3.6846630078569e-06,0.46252247127422697,0.5327578950354765,3.4342077088370486e-06
529_sim,-9.283352900656174,-5.76878375083223,2.4941502372592636e-06,0.34649417532510546,0.21712816904391327,1.661470795011736e-06
530_sim,-8.852939304481868,-5.6818824602802245,3.7791051778913933e-06,0.3570576864227275,0.2696719681350455,1.9937440025803165e-06
531_sim,-7.758431255936836,-5.97209889719977,7.661900397046394e-06,0.42526409977897944,0.6372662138167844,3.746390239784758e-06
532_sim,-7.694248675505037,-5.758102081964569,7.647717047814916e-06,0.41376796064527743,0.6226059376792603,3.539752954483743e-06
533_sim,-8.619888341592057,-4.982530573234744,-1.7318764411819013e-06,0.3941107988758597,0.3342143156057898,2.3388406721640806e-06
534_sim,-7.071039115870252,-4.602974818453889,-9.419260367061233e-06,0.5992688449879767,1.124208305231955,5.595369751393197e-06
535_sim,-8.922144759816879,-4.480123873407567,-9.3694201929357e-07,0.319257396807712,0.23011729443304663,1.7246690438436332e-06
536_sim,-7.955964106065992,-6.3020344612128225,7.391339286323661e-06,0.0003979005374269195,0.8498008484416915,4.309407495602411e-06
537_sim,-9.641213658506572,-4.708914494460591,-2.280850105742846e-07,0.27496104883090755,0.1110743117229088,8.546087446332235e-07
538_sim,-8.474950898944117,-4.78438979144988,-1.8171333271449072e-06,9.239655621635412e-05,0.6245600609559295,7.887871301016673e-06
539_sim,-7.945013357166223,-4.319747940278447,-3.00911703322444e-06,0.5518626271794027,0.6237330049347305,3.4641657541221035e-06
540_sim,-9.896006164234242,-5.621371411652553,1.1168104895988166e-06,0.27750262566267936,0.10035864459383247,7.871046891738552e-07
541_sim,-10.444795741748278,-4.7385260964916105,1.4728096491899449e-06,0.7675847864556493,0.11514935341158034,9.116636673921251e-07
542_sim,-7.829196285136663,-4.552506729479041,-3.859334200851978e-06,0.4710285888451808,0.6525027831109403,3.929402924745494e-06
543_sim,-9.90837833920439,-5.275032054969966,7.261256643354499e-07,0.23691996200826343,0.07482398767710621,5.690548828497895e-07
544_sim,-8.418367780066728,-4.825529833822349,-2.4674750928132193e-06,0.4401432317003795,0.4073110560012868,2.756081753657947e-06
545_sim,-9.883964604183396,-5.482888987614419,1.0438393714480466e-06,0.13297206173904358,0.052149533962664626,4.1197061402393197e-07
546_sim,-9.389473252602652,-4.770285903632182,2.3275024776664533e-06,0.35556953241498973,0.1630556604900489,1.2030441328468756e-06
547_sim,-8.52784659083855,-5.2747882652725595,4.429399155982381e-06,0.3310848731607702,0.2943065374312156,2.1800563325304985e-06
548_sim,-8.078371944159581,-5.034373618203716,-3.0191685522895473e-06,0.44589125220149656,0.5251965822036749,3.4221540376471913e-06
549_sim,-9.881540706649316,-4.945845737372875,5.93616616440835e-07,0.1236377427791783,0.039922508901062234,3.05928163346787e-07
550_sim,-8.35497100500599,-4.83210439747039,-3.1563233509361408e-06,0.4398429017238337,0.4324360273771471,2.9379276878973946e-06
551_sim,-9.340627512764831,-4.729380850503379,2.0683769259173214e-06,0.3203420649735274,0.14287971066072613,1.0656322599029234e-06
552_sim,-8.31916564688214,-4.827938257733247,-2.183392520817804e-06,0.44441793924573797,0.4400274232682815,2.973944433040811e-06
553_sim,-10.353763558268875,-5.243548051630689,1.10399556608867e-06,0.30420392655374107,0.09821877020604577,7.818323051081217e-07
554_sim,-9.764638998560283,-5.6694987337942155,-3.5799870035641267e-07,0.2781963723454954,0.10544127351689356,8.032081823148528e-07
555_sim,-8.351420087749766,-5.864549886531763,5.2234405682289865e-06,0.39542298511373847,0.4263422310142107,2.881746020019664e-06
556_sim,-9.059731526833225,-5.639136188776933,-8.94326329520684e-07,0.3906433268671564,0.2863691913390104,2.140516855431874e-06
557_sim,-7.488094135586192,-4.38281020315804,-5.615965373466747e-06,0.5349245527683002,0.7806114099031359,4.455203923113837e-06
558_sim,-7.989974806164881,-5.1707646150695865,-3.4736995070994585e-06,0.461069805200534,0.5820231890135812,3.715436586584017e-06
559_sim,-9.677054068722517,-4.514087539635111,-4.726222982242677e-07,0.29272534283268425,0.11480169185048816,8.84367123843551e-07
560_sim,-7.492662119288732,-6.8460157239836015,1.0331502641426145e-05,0.4511446532076252,0.888449185558675,4.672524024690094e-06
561_sim,-10.105977146922946,-5.163490369569338,7.129383938264631e-07,0.3812570113258645,0.09425705484927209,7.152950843498245e-07
562_sim,-7.768279170272188,-4.848748233001839,-4.527732789166491e-06,0.488838969575443,0.6520762655743405,4.006525808695609e-06
563_sim,-8.67060541719315,-5.027665335100383,3.6010239239622366e-06,0.38733819071327247,0.2929457963952233,2.0288872834950957e-06
564_sim,-8.974208038732007,-4.704483272466337,-1.6156163231627337e-06,0.3312060868454893,0.21723700964484122,1.5774246202949041e-06
565_sim,-7.679238772616846,-6.554509424114466,8.841337488983561e-06,0.4482682017491663,0.7480903901185662,4.30234042291983e-06
566_sim,-8.348983083037796,-5.949703472545778,4.976240370939354e-06,0.36869490119780074,0.3992403702248716,2.672012838453059e-06
567_sim,-7.796485306042839,-4.6465125674501255,-4.754103652428411e-06,0.47444013444093874,0.6285456238883994,3.985887387692594e-06
568_sim,-7.2184767652446045,-4.532044488605759,-8.458080247290125e-06,0.6016330831186878,1.0376768600620638,5.4438734125686465e-06
569_sim,-7.268452681027016,-7.427437921932924,1.3092203005272087e-05,0.46457620955236995,1.1680003716276335,5.815385591669767e-06
570_sim,-7.4870636107091695,-4.37357418158801,-5.111004795801254e-06,0.5517650330021378,0.7003484565950986,4.032977145384181e-06
571_sim,-8.071530741814064,-5.061500583817592,-2.8766727549054807e-06,0.44867876698250286,0.5355044795352444,3.5844005981047557e-06
572_sim,-9.47284488343212,-5.204928656535073,-6.271768692400388e-07,0.266538487223187,0.13375646183756057,1.0099877413102707e-06
573_sim,-8.249902273818517,-5.943305529901887,5.481284781649705e-06,0.36933355927127093,0.42785076042988435,2.8317464297093656e-06
574_sim,-7.229279831401896,-7.034076591565334,1.2325383413522485e-05,0.4591759201495526,1.1253238867333006,5.4809284980097664e-06
575_sim,-10.358507750635836,-4.9906031259777,1.2627945472574356e-06,0.3342609907607433,0.07219797641371868,5.664017689805742e-07
576_sim,-8.950862081123233,-5.342470155474307,-1.3502085598833904e-06,0.36342050737134796,0.27058452933304616,1.965079126032512e-06
577_sim,-10.261018940507714,-5.076299495480342,1.3981067140103946e-06,0.4554899255020864,0.09762779736167924,7.424022896407414e-07
578_sim,-8.617953071752268,-5.102259693705368,3.5862348500383296e-06,0.3586703398896484,0.282508353695287,1.9590710382817238e-06
579_sim,-10.133547963053989,-4.471021965296318,9.877472627282349e-07,0.3324267193091816,0.07246905597793328,5.591480228123983e-07
580_sim,-8.415789063852134,-4.89689879071404,4.185316921259066e-06,0.38307696805349695,0.32815554787803686,2.231725436437743e-06
581_sim,-8.974334603587208,-5.457650167281629,2.9387468421038088e-06,0.3398230825877324,0.25334917522875744,1.7525511135583795e-06
582_sim,-8.070128025789549,-3.9867490444913383,-2.3578104293418885e-06,0.44016908543199823,0.41024945342974134,2.6939195693235195e-06
583_sim,-8.191838688132831,-5.836470084607192,5.801453611234011e-06,0.41502173266353937,0.4846195402441919,3.0649811779805174e-06
584_sim,-8.232986182569228,-4.796652675777612,-3.2596389443553552e-06,0.45724618844703757,0.4915713619872858,3.123391045905622e-06
585_sim,-7.013217640400931,-7.22910155582354,1.4446409481989705e-05,0.44514763065402757,1.266368565712114,5.73260785154253e-06
586_sim,-8.446727064754107,-5.134202313740296,-2.340172172828673e-06,0.0005964605800076924,0.36558709043930454,2.679867080387459e-06
587_sim,-8.399102262523217,-4.13372824808643,-1.4745317628514179e-06,0.3966021468615357,0.31572367180858574,2.228260971779029e-06
588_sim,-9.963206073874998,-5.097627572859012,3.9729566015126476e-07,0.22969444332697755,0.07807801737170128,6.114455160232504e-07
589_sim,-8.22076214186663,-5.529382882357032,5.274066007906623e-06,0.4264864089177109,0.4595039127790491,3.014238034453264e-06
590_sim,-9.456267309889531,-5.109099523939737,-6.386419831107954e-07,0.30550634514808056,0.15669945154727802,1.196666687416971e-06
591_sim,-8.29666122548667,-6.141637131261944,5.635140787940534e-06,0.39159042343560235,0.47091184259337965,3.2402435488905437e-06
592_sim,-8.87555713011753,-5.703120728576264,3.4343712464187555e-06,0.6987269330975663,0.3427838131328931,2.2591167708147273e-06
593_sim,-9.27817000932444,-4.685617889253568,-7.859294698248851e-07,0.35288853675818793,0.204332466064816,1.4772458363136561e-06
594_sim,-8.492508503724205,-5.232537013911706,3.8141515004390473e-06,0.38464086262604397,0.3291214589291517,2.2619015354568833e-06
595_sim,-9.922197006677964,-4.088146518948327,1.5604088329976664e-07,0.18080068125898457,0.0440929548557081,3.2038318736984765e-07
596_sim,-7.44594587202361,-4.468261009063161,-5.997008573365755e-06,0.5336108318038422,0.7751417890964283,4.464094714354078e-06
597_sim,-6.632906068807638,-8.738619229946774,1.9753989923625994e-05,0.5035609055602145,2.257825872194009,8.073692988870417e-06
598_sim,-9.34716604230784,-5.554704654470041,2.5939199251310386e-06,0.3506531594042766,0.20035915048004038,1.4694541529845826e-06
599_sim,-7.33882783183671,-6.159769177266192,1.0562884395698089e-05,0.44870327877828853,0.8893492860141272,4.538275750432803e-06
600_sim,-9.78582308484765,-5.2641481154213725,1.752646451077777e-07,0.21388480037299207,0.08545447528992603,6.585628933266175e-07
601_sim,-9.159317467991908,-5.508997217181204,3.114067311153099e-06,0.3825654281091231,0.22735806557625127,1.643514998618712e-06
602_sim,-7.136652195413276,-7.461323453380889,1.3913043061965864e-05,0.46615242593832495,1.2664430669658593,5.928629399923172e-06
603_sim,-7.877817240024973,-5.927645430043551,7.705210390269442e-06,0.410798596651457,0.5707411280093502,3.467192048056321e-06
604_sim,-9.221415843245625,-5.331353035805182,2.687477900438073e-06,0.33335696229815853,0.1958453893903543,1.48841654516179e-06
605_sim,-9.047628200088996,-5.025240226860396,-1.136679424378804e-06,0.3561738542355597,0.237691094788963,1.7572065870676063e-06
606_sim,-8.234784401325157,-4.828253385604527,4.447491319027749e-06,0.3696460697412606,0.35607078271105685,2.2841726503711476e-06
607_sim,-7.434151419771418,-4.822606543168464,-6.491012741060907e-06,0.7329970152787451,0.732999131473064,3.4109149840856113e-06
608_sim,-9.546007299975816,-5.238084630363101,-1.5022097890343608e-07,1.2892257617256422,0.26313627341274576,1.4969611270166992e-06
609_sim,-7.509453922503598,-6.478301137518372,9.937483111195078e-06,0.42942130495440695,0.8051464187357656,4.366106470735216e-06
610_sim,-7.624724479505704,-5.3594687202615185,-5.9613689146197705e-06,0.5059446794972274,0.8071766387313698,4.803675749589119e-06
611_sim,-8.079634925471833,-5.039313874517536,-3.19372972623025e-06,0.2685599596658775,0.5371188239271436,3.5966364047406646e-06
612_sim,-9.79700473037575,-5.169066241858474,1.3836375607372978e-06,0.2237431509679788,0.09763636874580474,7.597948344554964e-07
613_sim,-8.763660549934325,-5.6154889828587,-1.9044047717451236e-06,0.41299321295602603,0.34523895918953007,2.511361528275134e-06
614_sim,-7.324679339362401,-4.583681826743614,-7.889450603999065e-06,0.5898973658374742,0.959501774540572,5.277491959640084e-06
615_sim,-8.817989266599765,-4.411865079165184,-1.0058249322913819e-06,0.33501824765582,0.23178655868751688,1.6608604856189579e-06
616_sim,-9.881376283758692,-4.640069868767792,1.085125307223689e-06,0.22937262057561214,0.06971565161443916,5.530139919935815e-07
617_sim,-8.857268356130339,-5.540909057008357,-1.918465472080086e-06,0.39361669634401625,0.3299590947668209,2.360302818118169e-06
618_sim,-9.727377649915928,-4.418215324803651,1.2693921427322305e-06,0.27904308636029324,0.08719150667168618,6.511521120101159e-07
619_sim,-8.560539512358222,-4.498463282374775,-1.8966517897460204e-06,0.4060549758062892,0.3668241148157601,2.5275898399496144e-06
620_sim,-9.212930874506057,-5.130797196946638,2.5739114648174805e-06,0.02957436193835204,0.17744201020784034,1.4089499546158445e-06
621_sim,-8.289113158600175,-5.514054528694047,5.374627679533102e-06,0.4032499624247535,0.4139726933315718,2.7307152695681873e-06
622_sim,-6.9647701279149645,-8.070244223550894,1.6094768869411883e-05,0.467802076835176,1.5289022465655124,6.4954931138856956e-06
623_sim,-7.594594961047473,-4.318078294428869,-4.837980561942256e-06,0.35807862260903095,0.35808563346256295,8.067433193741475e-06
624_sim,-10.334933039050492,-5.097286040432251,1.3967319891575282e-06,0.3061830458884136,0.0647375221872649,5.096553918869556e-07
625_sim,-10.158023227043271,-5.176151821165454,3.3967604318137747e-07,0.21550763421895539,0.06409604263989258,5.155045905232026e-07
626_sim,-9.337242812273713,-4.297024970804432,4.472876503914553e-08,0.2776417971424571,0.1309655657380115,9.794302111565415e-07
627_sim,-6.978515134184197,-7.419142204087408,1.4551042531963408e-05,0.4830964653584931,1.4529230132325066,6.298333915231781e-06
628_sim,-6.510208484074075,-11.767060964799706,2.6888277957220328e-05,8.357582969744356e-05,1.2564786036391802,7.449181277305734e-06
629_sim,-8.202232338357533,-4.336253402582456,-2.1653253603613704e-06,0.47800911552348896,0.45199056513860564,3.0091966716545856e-06
630_sim,-10.045115955820284,-5.589963849381637,1.0598355834054258e-07,0.12364810303842402,0.039482372235630184,3.047015414753242e-07
631_sim,-9.016158450679296,-5.226331516034775,-1.5377172923366631e-06,0.37799547770375885,0.264527092144256,1.9457205088113704e-06
632_sim,-8.236182104321326,-4.704914210974804,-3.1327977654034568e-06,0.43342265890353643,0.43813225027257413,2.964111811582657e-06
633_sim,-8.508072635337204,-5.184672976121993,4.1719367614255626e-06,8.074192233473482e-05,0.26040598853981245,2.0299830931722925e-06
634_sim,-8.019902271407917,-4.913779592735039,-3.6266174442399194e-06,0.4441410577546648,0.5075230245839467,3.381624217293519e-06
635_sim,-8.096724358643637,-4.594714678606471,-2.862811738313742e-06,0.4541447706735636,0.48610284263946,3.176317982872648e-06
636_sim,-8.945520662463743,-4.748533830124695,-1.3458002187100724e-06,0.4165408380448385,0.26519396084995606,1.9224317101900438e-06
637_sim,-7.929640931792692,-6.788264583309298,8.123726666369643e-06,0.192306906946138,0.19230842364879372,3.721908821377911e-06
638_sim,-8.545657205114221,-4.660761602137431,-1.487255650581595e-06,0.43397111751523987,0.3995214145899139,2.6608138188010394e-06
639_sim,-8.636585626040777,-5.283479909428168,-1.9257763117968674e-06,0.4155485679692692,0.37129231294285525,2.641566386280858e-06
640_sim,-9.68928090763007,-4.6691078628033,-4.299250146952519e-07,0.00011160842009222254,0.00021767185390757912,7.973275775841052e-07
641_sim,-7.529801583315399,-4.884210015811716,-5.802707015603329e-06,0.46667568259760916,0.7781816964530889,4.403009417754913e-06
642_sim,-8.646656480790886,-5.027834536551581,3.485343542996386e-06,0.36561529733033404,0.27677077001636446,1.9767643183952466e-06
643_sim,-8.62205698701002,-4.689493222674941,-1.9775345464956107e-06,0.3805810499015263,0.3227985598052727,2.2951660691161677e-06
644_sim,-8.774158312629417,-5.301690136977764,-1.969256275499972e-06,0.41954846974739346,0.3784559684229592,2.6203458510913213e-06
645_sim,-8.67154147522309,-5.140019084864608,3.5688295007383234e-06,0.37934516675695307,0.29368670467063396,2.1013914167159856e-06
646_sim,-9.046955869473615,-4.883494571803549,-1.508177459677016e-06,0.3915137387470121,0.24300978128302955,1.8282331024562521e-06
647_sim,-9.813714029771198,-4.817379223378617,1.0129742976156173e-06,0.13808802774527756,0.04461070689755885,3.379721011853258e-07
648_sim,-7.734645958661199,-4.558054389060328,-4.04920131935783e-06,0.47093336294721094,0.6210737128096119,3.72446459329476e-06
649_sim,-10.116266637193812,-4.956022201180171,8.110764665958243e-07,0.00010226681704947289,0.06564649418266101,5.209307022591014e-07
650_sim,-8.495460377237618,-4.565712577018259,-1.9900518661669306e-06,0.4088785709417913,0.328295243158298,2.2875597007186823e-06
651_sim,-9.528868424526625,-5.001182085114446,-5.63756844393599e-07,0.30040613217977474,0.15985686210252004,1.2480212433506242e-06
652_sim,-9.35145156291716,-4.779018032123183,-5.03925858764211e-07,2.3406136795617527e-05,0.21402003415521773,1.7313100023417807e-06
653_sim,-9.608785397913033,-5.349051212011345,2.301482228645734e-06,0.4446509506023472,0.17302186626860921,1.2986316467823429e-06
654_sim,-8.26056272409197,-6.069242745169074,5.740769659342416e-06,0.4014061816799681,0.46372657948849305,3.110738611773758e-06
655_sim,-8.865275173927646,-4.40662291161091,2.8705378417886934e-06,0.335162048302434,0.19502973503096036,1.3725959316799423e-06
656_sim,-8.909270269413273,-5.458999748096277,2.954935005962496e-06,0.3717420071669878,0.27515796072643967,1.97311879921232e-06
657_sim,-10.078919713993209,-4.918719720364047,3.282644154086613e-07,0.22654324267585066,0.06425825904016023,4.992461741992011e-07
658_sim,-9.118183151532493,-4.575833846395063,-8.815527744966505e-07,0.37957322378569397,0.2213860080996436,1.6048836464062754e-06
659_sim,-9.521606966906617,-4.798789658184934,4.240621167585245e-08,0.2697098731799039,0.11634400992225526,9.203891147758528e-07
660_sim,-7.944845473289344,-4.79295201237164,-4.303457951813173e-06,0.5113481177700373,0.6036246891303256,3.8018966899095814e-06
661_sim,-9.718798646735454,-4.991828829453489,1.4260247724812992e-06,0.33688756697099986,0.11519846369877022,8.356852853951205e-07
662_sim,-8.061741551480578,-4.868872300596983,-3.278544104527716e-06,0.4312265837225124,0.49707822811656577,3.2728974753078705e-06
663_sim,-10.266790844602882,-4.576334514193402,7.610920488956094e-07,0.29559301519185494,0.05548841826008295,4.2850173036612044e-07
664_sim,-8.592226128488681,-4.5623288893301845,-1.8026295589587898e-06,0.43155596304237814,0.33518202285323334,2.380646632856825e-06
