,P0,Ls,DeltaG,DeltaH,DeltaH_0,P0_std,Ls_std,DeltaG_std,DeltaH_std,DeltaH_0_std
510_sim,0.0618555521767676,0.7795352458498574,-10.187859226572337,-7.236494125574035,6.171658949699166e-07,0.0022126661728539354,0.027648463724909828,0.08398467413761003,0.2359685526660852,2.2843808344717416e-07
511_sim,0.12465987443365356,1.1478207995834977,-9.925734011408812,-4.089762324675237,1.7412718437702417e-07,0.004278599530764573,0.038511604791475654,0.11895412472633228,0.14095857519166152,3.116123992898725e-07
512_sim,0.12624354815990993,1.0232388225897142,-9.814910751352231,-4.1604891484031805,3.8271553058980266e-07,0.0048982199515193135,0.03985598524927922,0.12067457618470676,0.1647906201732889,4.0019474463344686e-07
513_sim,0.07821125430613596,1.0009437774224184,-8.061748257414298,-7.009053348028309,6.396599878056862e-06,0.096453554564872,0.9965159221600038,1.0387967818798067,0.997281893929523,3.7937159978003656e-05
514_sim,0.06737612760726652,0.7289403667661387,-10.299186058852353,-7.33071809510983,4.886259639094047e-08,0.002453122022950508,0.02645099462552981,0.1510043303203638,0.24721572952150925,2.2820419314768695e-07
515_sim,0.09456023776497827,1.040939464785355,-9.963069287845158,-4.86174134839036,7.437822887140985e-07,0.06333195121918182,0.6959628187665642,0.41272384261480694,3.238451132963467,2.549196220097589e-07
516_sim,0.08061392990821781,0.8481595648711897,-9.879460045554431,-6.329103590736701,6.97077196383444e-07,0.005745937477157879,0.060474831127811116,0.09620296237471349,0.43919373726792804,2.6616570972900436e-07
517_sim,0.08529356619496208,1.0223611797726637,-9.92954507860283,-4.364815544705471,5.820092784615687e-07,0.007179966076034164,0.08624446986020835,0.13419339225118482,0.38171740965641304,2.385544840513856e-07
518_sim,0.07958246898729511,0.8561584364704634,-10.170685467928049,-5.641758738807392,7.816507181617986e-07,0.006588996093773334,0.07042277611688993,0.27251088368828014,0.45683404743910877,3.730994562135753e-07
519_sim,0.099988027878287,1.1806746189426882,-10.15971741042282,-4.848043269817181,4.391029397597761e-07,0.004916191681703055,0.05753008395609877,0.18515353529710057,0.23712499182693303,2.8034092292834593e-07
520_sim,0.12007864159866555,1.0248569294112553,-9.844937927250673,-4.10061666132601,3.373046679404165e-07,0.004853977798098641,0.04140459527356694,0.12129203806640905,0.16767573186522522,3.1989673169323437e-07
521_sim,0.0817760253099185,0.9002993408917671,-9.877556332150833,-5.917908646510227,5.98722821006399e-07,0.005038657773898315,0.05518386419433515,0.12237926866323647,0.36435234011894535,2.733219990494523e-07
522_sim,0.07198550051440901,0.7376616977776141,-9.933535466398142,-6.109129482599602,7.315819516858674e-07,0.00500484131468856,0.05154185690665016,0.07536057574403073,0.4361222559181633,2.431380608997802e-07
523_sim,0.07656242167121657,0.9915187267421017,-8.068353716598203,-7.008076036994501,5.0251007394824266e-06,0.08453083238279745,1.0021576483711607,1.0117040980711387,0.9983848880194234,3.3943097731749976e-05
524_sim,0.09649256430991146,0.9175485659277357,-9.977292865949995,-5.6227605003263434,6.970304338038602e-07,0.006198467442152038,0.05883983665448189,0.12000957178919586,0.35335997082214377,3.425701214115578e-07
525_sim,0.08771495145313599,1.0340826091650537,-10.15966939013392,-5.1246554239282975,6.63715619948264e-07,0.00416763669703571,0.0487123292474767,0.20579946218704653,0.24128859890160195,3.6413152873008046e-07
526_sim,0.06733572682578846,0.6756578373517236,-10.476828287930433,-7.529619814604421,1.230137495794132e-06,0.029951434111986537,0.30024948072645785,0.23436306853675518,3.3268947304831946,2.1748686520437185e-07
527_sim,0.10079004755978273,1.1735267316015983,-9.79776889785952,-4.459428174967169,4.3689782780353813e-07,0.004924903146613405,0.0572610778914991,0.13063789464702333,0.2153385254276595,4.470914954590994e-07
528_sim,0.11875124556573909,0.9842257812654316,-9.765190393469618,-4.573835671224562,3.137986205109292e-07,0.005053007453094051,0.04173467443160985,0.08654448905645235,0.1930181490995188,2.368910951919512e-07
529_sim,0.0863032888768788,0.9178978885869834,-10.183963293432935,-6.217082647388767,3.5446772342480695e-07,0.045960132993625086,0.48931520703392656,0.2764478476978907,3.2958491230638756,3.364541129746821e-07
530_sim,0.09460797164847201,1.0215365161353527,-9.920084484091884,-5.423582399047552,8.895319479291585e-07,0.005195139629556315,0.05595678292455774,0.1715236956456455,0.31788357734976264,3.111319703217303e-07
531_sim,0.09383296707521281,1.1212077902884052,-10.043189502667172,-4.778788881392088,2.57771224303716e-07,0.0038973901792543893,0.04692030494815655,0.18082578554023915,0.2067984124217048,3.166384458852576e-07
532_sim,0.08919776082032103,1.0743812821931058,-9.87468153509006,-4.769289820309135,1.9907260505598546e-07,0.004144884439167618,0.04956661551861233,0.1341831730159498,0.20514249626083647,2.415024158200182e-07
533_sim,0.11106624695225206,0.99708029369932,-9.914469612522499,-4.851962407516957,5.630598659491866e-07,0.0055120026061607295,0.04973190017982522,0.14072819588321828,0.23928228061723425,3.352109072804976e-07
534_sim,0.1463215648161538,1.0286972522835385,-9.82513593197543,-4.113768932180549,-3.2478114023983836e-07,0.0050180696148927765,0.03503861854341894,0.10982052857650501,0.14641282945467937,4.1400746932108284e-07
535_sim,0.1386274465469226,1.2734866681212356,-9.738193174264115,-3.4548753581040774,7.78047198009166e-07,0.004086171759009306,0.03712099830239897,0.11318186488429147,0.10375493907780227,2.884496048024163e-07
536_sim,0.10577469860392945,1.2319808380995687,-10.029597111121092,-4.683124856604898,5.842712401942525e-07,0.0050246342562726256,0.058617038884942484,0.12208216938840451,0.23353508762300437,3.189070868612397e-07
537_sim,0.0943585278668526,0.9149315938840585,-10.126893410661578,-5.105354537982211,3.699818699330388e-07,0.003927347808242147,0.03842964127217467,0.1813265214717198,0.2292305766786686,3.3673976858454997e-07
538_sim,0.10995441253397532,0.9652404356474493,-9.896254128200349,-4.821244310785841,1.1063574586553883e-06,0.005807476281694866,0.051318614806321286,0.10514874375219269,0.2556611211504201,3.0570958051375197e-07
539_sim,0.09303477412361613,0.7722583261759401,-10.19010430912465,-5.253776591157618,3.7668803720795023e-07,0.005859585368758118,0.04838985965476621,0.18522974263129272,0.32967527084720055,3.626421736350547e-07
540_sim,0.09284777398287275,0.9543169575861067,-9.940261543559089,-5.9062566588791485,3.8577487340086426e-07,0.005604084954880855,0.05781659871936954,0.08632443825964692,0.3637637833079619,3.0027739276226115e-07
541_sim,0.10391088494749041,1.0757336169982608,-10.217586644533966,-4.439580026592436,8.053472007230416e-07,0.005124813499216721,0.053201418181077625,0.14826509660423567,0.21509675578341755,3.6058466616076934e-07
542_sim,0.11131961654168346,0.904893327426024,-10.077069359879669,-4.734825710811138,4.353442362225783e-07,0.0076326737620601905,0.06185940988937468,0.15591537105785974,0.32709022194484727,3.565940653427316e-07
543_sim,0.07331648456074948,0.747654685359836,-10.028264787441964,-7.076241843303092,2.591933591200264e-07,0.026950188801237587,0.27385149583774193,0.21759822869775414,2.5898840274422,2.50863517538822e-07
544_sim,0.11209748231406019,0.9829960916765011,-10.075957161319707,-4.7327744415316415,2.7785214578208925e-07,0.005625885628580796,0.049512368697288645,0.15683164140195613,0.2433543661094639,3.3523352044170606e-07
545_sim,0.10648459107571663,1.0534724111423666,-9.99431052790257,-5.189955964843,1.2801716280800576e-06,0.0034287632604763137,0.034331470593678914,0.1041791572735992,0.1728804304753201,2.141961383443415e-07
546_sim,0.08054460798627504,0.8497389405107698,-10.102521030444482,-5.571161284478874,8.279143205175484e-07,0.005892623497330336,0.06150797871509926,0.13387034929226108,0.3958794399820528,2.8517289451953716e-07
547_sim,0.07946814684084653,0.8841564764532404,-10.053226424184837,-5.73445657457753,6.987307118468376e-07,0.04557382477152116,0.5070754981102776,0.3652647806370357,3.2687791147103367,1.958902782695621e-07
548_sim,0.07416898082718626,0.6263355757926303,-10.203883097116151,-7.644059748257817,7.031757837576907e-07,0.002531820075621541,0.021763064884504673,0.13061826304568613,0.26422350203603645,3.661244402648002e-07
549_sim,0.08175653811879283,0.8140937734928948,-10.044662075637108,-6.069555002473032,6.830141564484566e-07,0.00712716569794409,0.07109946075089371,0.12782715757684562,0.5364854350047809,3.0222830982988427e-07
550_sim,0.11307608243413511,0.9843213238813083,-9.833872108468714,-4.745002096733835,-1.0688883848945803e-07,0.005691214605433795,0.04948052406147031,0.09710176332364029,0.24101987353340265,3.3880900167635314e-07
551_sim,0.07103270196698182,0.7463656080352562,-9.893071980245264,-6.308968887178096,7.53140219520374e-07,0.002546318732132641,0.025656257395208288,0.11708776031812247,0.2102627214605735,3.3892468298949246e-07
552_sim,0.10873702664346979,0.9470511804090479,-9.971228644193285,-4.895252740535333,6.682832919509128e-07,0.004644312375047724,0.04027832187056649,0.083399092615371,0.20337459510467912,2.3501822803708567e-07
553_sim,0.07651638521453336,0.7879949038171831,-10.32832896885806,-6.69490112332515,4.5656012032651237e-07,0.0018143868151964434,0.018537608088792384,0.05997976981773525,0.14637350162638607,1.5616560833333254e-07
554_sim,0.09445356927728668,0.9227576738288362,-10.177071051447584,-6.105731461608524,1.7363800842180656e-07,0.005310638645438191,0.051916042998671474,0.152873487104506,0.3578667172222258,3.5303216215024124e-07
555_sim,0.10451613093822405,1.1768182318188478,-10.159331039105764,-4.712977542810813,3.7467880392546043e-07,0.00507872190608776,0.056747082490572316,0.0713360446681032,0.2288092161535589,1.709625851263637e-07
556_sim,0.1559741254656814,1.44482938492769,-9.960534704999656,-3.825797963752108,9.233899906071865e-07,0.0053387270874536,0.049571423715697165,0.09896452085693334,0.1299011295148281,2.7647914726534956e-07
557_sim,0.1386280504764171,1.054426998454909,-9.764975947863284,-3.915341091829067,7.313965858910494e-07,0.007450067585688766,0.05632500003864948,0.1501048399548858,0.20520679595354555,3.5685413019116064e-07
558_sim,0.12462075906274969,1.0447461065805959,-10.144015750127497,-4.65536276769474,2.939254288676885e-07,0.005191711542332239,0.04307872278871664,0.2628734397172647,0.1849490146552188,3.869765367655623e-07
559_sim,0.09041791758496218,0.8745767833973501,-10.237454545778967,-5.122145356246726,1.6650209668378706e-07,0.00840016480359871,0.08125045210989384,0.16015626828891694,0.4688996702555944,2.7059471801301165e-07
560_sim,0.07323174017875728,0.8976573572440952,-10.140679313398145,-6.566362797949506,4.4647016473136696e-07,0.0027564539592509255,0.03370515972357238,0.12029711725351071,0.2527197311087766,2.1563065235775706e-07
561_sim,0.10049204227631182,1.0315239870553485,-10.003095005713845,-5.02958797971354,1.3224652267989002e-07,0.005619272819277961,0.057712894505348424,0.091926659196476,0.2751174852240508,2.4988263147416595e-07
562_sim,0.13129741315385754,1.05522140354862,-9.79383759386249,-4.346290799681777,5.931726849928696e-07,0.00566603303704884,0.04575099708960655,0.09955748742656396,0.1942221325293031,3.3472943533009043e-07
563_sim,0.09009838095088028,0.9893612864055424,-10.153856186406676,-4.912378468036142,4.576088547824794e-07,0.0054937042466392605,0.05925712576765533,0.21813841554480226,0.30399163058003686,3.450910932102164e-07
564_sim,0.11555962766571092,1.0730618848213722,-9.743469028863858,-4.30281703270575,-1.3091388864710895e-07,0.004109308575277901,0.0386157003836578,0.1068924202586129,0.15665860443120083,3.387797481379122e-07
565_sim,0.10689836984366224,1.284095878058552,-10.481293622841331,-4.499444695900065,2.067334462813921e-07,0.004878649478838199,0.05882006892339583,0.3193831583342011,0.21320066401488272,2.8804150295513365e-07
566_sim,0.11176719936469799,1.2492772058215982,-9.867059452913233,-4.500380885913613,2.276216324736647e-07,0.004878786142007774,0.0540203604587863,0.12513927173303144,0.19995864121389834,3.1750943694015316e-07
567_sim,0.10954688847204233,0.8864255250738132,-10.08329534069745,-4.94058462014886,-1.68799711089179e-07,0.006753083259507427,0.05471201906470581,0.11469782010324474,0.304549584472956,2.895170012539858e-07
568_sim,0.09238067316337345,0.6638231397001153,-10.216337041478644,-6.4459432332602375,3.683163292632031e-07,0.0038008418964043866,0.02726135915823437,0.11164572252905353,0.2662760720949787,2.9486215874279604e-07
569_sim,0.07369686292190242,0.9406603879463495,-10.166232275398029,-6.533125672126141,7.205783128489997e-07,0.0034804237969352494,0.0441242727246383,0.09203063279643932,0.31002064019794334,2.5365329361883304e-07
570_sim,0.11374524987475763,0.8711498218136003,-10.088207900504827,-4.696722960716948,8.367028761589354e-07,0.006117524614557928,0.046245043614424865,0.18066289883215095,0.2398204313281679,4.215536730916598e-07
571_sim,0.07376955582658914,0.6227732500163504,-10.158423998531749,-7.724790199625598,8.601711293297258e-07,0.002290621509159145,0.019515330761699173,0.1197967877044258,0.24859987722530644,2.8499665012230785e-07
572_sim,0.09894548593878198,0.9547876307597177,-9.923153980114828,-5.399461487227405,1.2320530023716377e-07,0.007025848673892275,0.06881185707444741,0.14667727924818064,0.3913875107634242,3.769448745310363e-07
573_sim,0.10192483684449369,1.152561354684356,-9.880860666126779,-4.844978064623904,3.1752598343730977e-07,0.0051316185911988565,0.058171135605184034,0.10881437537324401,0.24951383838546667,2.706389053173657e-07
574_sim,0.08377049868001896,1.068550590505496,-10.019183818390252,-5.386090958062259,4.547832319625924e-07,0.005717685913249508,0.07206179212119125,0.11376230334319165,0.346948759867284,3.2077313955487623e-07
575_sim,0.08889193198175466,0.9070457181674348,-10.170726418198393,-5.533642313867679,8.795549400067194e-07,0.004773687638016961,0.04873738778501771,0.10187565820455255,0.2962470685510378,2.555711946356953e-07
576_sim,0.11105032521562194,1.026301675808458,-9.937480580280322,-5.094034802866929,3.983840206470889e-07,0.006425592067929769,0.05936303053165443,0.1305727590276596,0.3108357634795921,3.665653705439808e-07
577_sim,0.09742562422988549,0.9987301219714961,-10.126983843275276,-5.106878833462954,8.57017905810759e-07,0.005372360904855591,0.055352040484475104,0.1670915270091647,0.2847601379734843,4.0747464145955406e-07
578_sim,0.10938516576860159,1.202602930288805,-9.695242099427716,-4.101794487778352,3.7506038642043634e-07,0.004462685503121878,0.049401963885376536,0.13705127720231344,0.171864595711832,2.9001018176721927e-07
579_sim,0.079019812695832,0.806425680103825,-10.143644088871277,-5.566226611704528,5.978015079318694e-07,0.004719439905242897,0.04831964055108877,0.1319707124970026,0.3322710369783952,3.0620423750802844e-07
580_sim,0.08541981470022089,0.9541984893939169,-9.912515701390957,-4.896542438913303,4.968166206436868e-07,0.006951132396122281,0.07662611039068805,0.14893496959864724,0.3955695349766991,2.9015393793502747e-07
581_sim,0.07141747964647815,0.7664954286851159,-10.140375850189722,-6.973156702610428,4.238822109252318e-07,0.0034254757854990255,0.03581465910439294,0.16065738176030106,0.3222486236358269,3.224826614880425e-07
582_sim,0.07822180833340758,0.6605172019870569,-10.104215918731967,-5.721334013102075,5.125229071762885e-07,0.004962021833908827,0.04237940263282806,0.17763195994049663,0.3641468481468784,3.954928922648324e-07
583_sim,0.0996347748025709,1.1355266426797903,-10.095395878367073,-4.804566525140891,4.2325967802876973e-07,0.05137354193543711,0.5859370624253053,0.23911563934639576,2.4794421077924524,2.362064937692823e-07
584_sim,0.11118037142931378,0.9505002263382044,-10.062288615126798,-4.847374911166458,1.5026058526235144e-07,0.0057276067160707276,0.049215952521681074,0.14635083175694888,0.251704726609821,4.077395864374536e-07
585_sim,0.08002713184733089,1.0512205100007228,-10.032749847350981,-5.3031181247276145,8.285908681415874e-07,0.003051330470307848,0.04024868971002435,0.12302014289526332,0.2023514041202441,2.2171563465604972e-07
586_sim,0.11195109610010107,0.9836820959717752,-9.981109406214992,-5.050932216412226,6.264333233401614e-07,0.0062299906580796935,0.05475146160569372,0.09937215382466916,0.27895394735566686,2.832661305600041e-07
587_sim,0.08165680126406517,0.7192247585628186,-10.03480719606273,-5.523114551985539,6.860762222977894e-07,0.004767726583564634,0.04155466444190234,0.1203561145517734,0.3213249956738759,2.916319288539004e-07
588_sim,0.0980330902843334,0.9632713463073039,-10.337457821203888,-5.265554373081677,7.44098272876778e-07,0.003784176399104817,0.03701049887703172,0.19009689870711194,0.20669286019562527,2.841000443321054e-07
589_sim,0.0872113243702581,0.9978469485635307,-10.016523295434146,-5.227146748539908,3.0385590963015647e-07,0.005526324523946524,0.06369104752716537,0.11515136580238103,0.3375691362532376,2.920098332300179e-07
590_sim,0.11787847703306269,1.1293666155532263,-9.987708504455622,-4.470571963543015,2.415148792126528e-07,0.0047247711243654355,0.04455430313037362,0.1202010478693779,0.18532958678864744,2.718006734278694e-07
591_sim,0.10348265181200002,1.171633765998226,-10.086102463550239,-4.950684313379335,3.9165798127064384e-07,0.007748615707207104,0.08829379284204687,0.09688008254354664,0.3665937114072704,2.0531620046438144e-07
592_sim,0.10795600502653518,1.169370273327798,-10.144753054136633,-4.743874936226364,3.726118387339062e-07,0.006258647726714083,0.06791968842261217,0.22139417538822506,0.2813606265707326,3.0831199403029484e-07
593_sim,0.09928371543121554,0.9339703849536276,-10.053482018090008,-4.955279320150626,4.98178529211824e-07,0.0050433113391359094,0.04771260508525919,0.10547481867429016,0.23624115089359313,2.8820583943227575e-07
594_sim,0.07399746668038021,0.8215383465189481,-10.175824296126848,-6.090256527015628,4.863691117871315e-08,0.0029962099800506328,0.032891275069794376,0.14038637720374578,0.2409095110751009,2.9594550572125644e-07
595_sim,0.09999995678287288,0.9999999992432226,-7.999999999835021,-6.999999999288465,1.5860221047193693e-05,0.9999999468053267,1.0000000022485602,1.0000000000487086,1.0000000002717264,0.0004803809548540638
596_sim,0.17270882229767856,1.3196521533732526,-9.616531412262395,-3.1658122195501393,1.7592800907708875e-07,0.00594088989664061,0.04564440084551643,0.12405551074613079,0.11095634845566488,3.725816678911052e-07
597_sim,0.10045591592512257,1.3933017440076212,-9.780384231335745,-4.259501398474523,9.529563062165055e-07,0.003200661840464738,0.044511112286538604,0.09466985527823543,0.13862420457877192,1.921316651834232e-07
598_sim,0.07815095539721219,0.8268692376016753,-10.185761683344202,-6.65613569214847,7.187352142266805e-07,0.003754380090697842,0.039657774198236455,0.12890765750416588,0.30313749704954196,3.0086610029355616e-07
599_sim,0.06117994728548593,0.7656773515302512,-10.128248314530264,-6.713278536910407,7.614000239015477e-07,0.0319946785110749,0.400290099981862,0.30762539233203773,3.488784237686097,1.8909255645523062e-07
600_sim,0.11544011732620542,1.1316328770708117,-10.106635342481331,-4.617301592065118,5.353059000260043e-07,0.005813234461049492,0.056949282395295515,0.18886160538311353,0.23483278325245047,3.3600766279433997e-07
601_sim,0.10465745887738905,1.1177725858741727,-10.22651032713211,-4.840736812639639,7.692371335318554e-07,0.01185670773900821,0.12549127988787123,0.17647789572881695,0.5561473408409026,2.566319925610288e-07
602_sim,0.07756665498825331,1.0009399625936464,-8.064253153290613,-7.009209284511887,7.157533658998934e-06,0.10556853139800244,0.9962417016070727,1.0369089882768072,0.9965467656564074,4.1035669401349966e-05
603_sim,0.10743639990780861,1.265576290272522,-9.848625348857883,-4.262218450004099,9.300538073066589e-07,0.003927158046743565,0.04655641354150896,0.1078666788794456,0.15977029370991402,2.145133702637248e-07
604_sim,0.06699140651437702,0.7119630137363862,-10.271860710228243,-7.385002729060009,6.471300279019056e-07,0.0032508857674629094,0.034446227600403806,0.14738312545963345,0.36012283780056303,3.228012229021754e-07
605_sim,0.08316994376008363,0.7717797964437105,-9.966784396233487,-6.418720872745635,5.900263710021725e-07,0.0028668637039095937,0.026297342321682682,0.10147271818981703,0.22199175429785525,3.259015392450977e-07
606_sim,0.08530601806950933,0.9674716480224459,-9.800406976049247,-4.7020045397842765,2.518219844995367e-07,0.0029351526513991906,0.03380997375790136,0.08083339424884979,0.1764488777540652,2.1937040311523072e-07
607_sim,0.14972028303202967,1.135979246557902,-9.82497751629239,-3.97679226894167,4.795795960206075e-07,0.006663936582068824,0.050455791093189144,0.12936926968745743,0.1830790110546926,3.727503154034568e-07
608_sim,0.0801908948210663,0.7804605188864446,-10.03382652786543,-6.6565298794095185,3.943902351879883e-07,0.002313674170960483,0.022453132182778862,0.1277576985361986,0.17681552320413635,3.27668963253983e-07
609_sim,0.06622842544736918,0.8156644004676209,-9.991296532781512,-6.868816651251865,5.423251038044352e-07,0.0030007246658049452,0.03651757989327823,0.10140119734574339,0.3008125981164946,2.486968487020991e-07
610_sim,0.12813495214636397,1.007356687281546,-10.129389881238207,-4.95644555847014,9.488269348230044e-08,0.006262924441586562,0.049503602340452826,0.08309242382189826,0.23913495244128197,2.322937255108893e-07
611_sim,0.0872421519599258,0.7356431306883178,-10.16729412703508,-6.513572438002878,5.746815812554133e-07,0.050260336647697586,0.4231636953948981,0.361671478882617,3.7331636570999365,2.845822329148378e-07
612_sim,0.07058474156143375,0.7270070133649728,-10.043519701427812,-7.124878916833032,6.34401852951508e-07,0.003112214223771128,0.03236517572340866,0.09014693081456347,0.2985647842774947,2.826348539939291e-07
613_sim,0.10970172762567398,0.9950235404470568,-10.02812712313832,-5.501638613695492,4.4987420490935217e-07,0.005201282856672154,0.04723397023541936,0.11738781287344972,0.25082544499014076,2.6416041488503585e-07
614_sim,0.11728544529494563,0.8560940887808642,-10.147369912703718,-5.095415645940475,6.182947354625653e-07,0.004512203186361136,0.033839581149538216,0.15137529562843774,0.1990789461901193,4.333824137049855e-07
615_sim,0.11034170385010468,1.0113239206961868,-9.65237906258519,-4.2754054783303825,6.978443515279498e-07,0.0031592877262665003,0.02891269201818514,0.1054028630870319,0.12788312761582293,2.725565932577959e-07
616_sim,0.08564654403484892,0.8731490076755154,-9.899572807153158,-5.331587805853747,6.861142625169401e-07,0.0039002650387993014,0.038991322771673005,0.10396387447011488,0.25296442966068083,2.957516436620864e-07
617_sim,0.11624894672138367,1.0574012231684924,-9.949704692145804,-5.140312140719447,5.032684673857903e-07,0.005032667205106815,0.045454807670322846,0.1058149318388323,0.21425277153266706,2.954948610325409e-07
618_sim,0.08944393012727297,0.9188286059040948,-9.820635611183098,-4.816704313929912,6.811136658504909e-07,0.004590897674519485,0.047168037476335696,0.12015000292505063,0.2508064546635955,3.4739737205371724e-07
619_sim,0.11779217657777705,1.0461165226141906,-10.014881895415199,-4.179389778716113,5.074891901662847e-07,0.005404312835289631,0.04843289768809624,0.1853572849932643,0.19566940790522025,4.170444125692009e-07
620_sim,0.09856081109893695,1.0451577227550009,-9.957109014500924,-4.845041632283827,6.892084068081389e-07,0.005402871764758115,0.05758123285859541,0.1454845980809535,0.268012224531662,2.827072986081786e-07
621_sim,0.08525469108342844,0.9627359668759106,-9.986144063346826,-5.410407603217158,7.363228130656746e-07,0.005433782651940089,0.06219525477120783,0.07882973877109857,0.3552534824245916,2.173958990550825e-07
622_sim,0.07713929448351788,1.0192670933311312,-8.068621013967912,-7.012625780425255,7.340874145656649e-06,0.10263458222623856,0.973369029371984,1.0498092143738331,0.9954119502392079,4.004199502747732e-05
623_sim,0.12920714451042117,1.005092775670595,-9.902838023462717,-4.034624475874434,5.839384943490012e-07,0.005460138364191149,0.042374702119213216,0.11064739582282296,0.1719808915420092,2.707225176509331e-07
624_sim,0.0781455332922187,0.7937455009938881,-10.257226446447719,-6.4514064816550825,1.0960517626503683e-06,0.004968232646150462,0.050132062639638264,0.10428319058036856,0.39537744817016884,2.812582395033814e-07
625_sim,0.1217213768089236,1.201305616409181,-10.53709473962013,-4.285640422760931,5.588227273007939e-07,0.004648201928267656,0.04576891754003614,0.25524651515788627,0.16557381731098034,2.7780297025198006e-07
626_sim,0.11245343616618508,1.0761098246394185,-9.669957637589937,-3.9605258853883964,9.051667890683343e-07,0.003970418938973018,0.038948906114750326,0.08924411688573751,0.1502030457163006,2.600056812495082e-07
627_sim,0.08549512525481141,1.1204562041491526,-10.117772415042323,-5.057124442361842,5.479901561377566e-07,0.005891985439823177,0.07775632947969548,0.20251502402984692,0.36462172918491254,3.6976644075235755e-07
628_sim,0.11389017551071282,1.6305611294457922,-9.983726636259979,-4.6649354933100335,4.558279601401693e-07,0.004948575660631472,0.07101555859070827,0.09245692138450888,0.20467014641484715,2.870150306160873e-07
629_sim,0.08640102966712271,0.7373675335565784,-10.154130686716753,-5.666239177506424,1.0698605229200636e-06,0.005735010209528704,0.048336712758609963,0.14937997928714583,0.3565870882902243,4.539902625134392e-07
630_sim,0.10317913816232713,1.0264881753881645,-10.127849821245695,-5.436013927325914,2.0773543493936045e-07,0.005159508841663292,0.051680851111381765,0.13982202753089434,0.27632022360763364,3.1250428346200697e-07
631_sim,0.1086324625027237,1.0057570015678716,-10.032781980440744,-5.096360452298529,1.7608988450548688e-07,0.006638585827296891,0.06136584540003136,0.10954686571998568,0.30958289911064785,2.5789507823103696e-07
632_sim,0.10869158507010765,0.9386187504057234,-9.972068713793567,-4.804451517717842,-1.4195110348226657e-07,0.004061051159440286,0.03523371699027729,0.09590726072376309,0.17817353182899606,2.8427531489380213e-07
633_sim,0.0751844507284474,0.8352725823380632,-10.163503799682237,-5.939431611126434,4.347556452734017e-07,0.042797558357062414,0.4757031740397235,0.3813749055689144,3.369922416616218,2.2721185609538898e-07
634_sim,0.1087665455463381,0.916356676002411,-10.118503352174494,-5.058518289688314,-1.2858324940211215e-07,0.00790097199914743,0.06597481134719531,0.17401937290130653,0.364910599557893,3.890722309483969e-07
635_sim,0.11133218745647305,0.9427329032481153,-10.044333185009066,-4.638314209321072,4.726929525784716e-07,0.004243260984230873,0.03648089338845844,0.169846904617273,0.1641378567955138,4.2665009405467857e-07
636_sim,0.08582548134121655,0.7873005547839456,-10.270869318634976,-5.909275590932368,4.544847984341616e-07,0.003725813696850725,0.034357694036856304,0.15914779194710343,0.231424490665447,2.872440197657806e-07
637_sim,0.17835222586715516,2.0941966112533517,-9.58032614321176,-2.9703130962452535,6.067742143464324e-07,0.004312026506939547,0.050765276923608535,0.10027250689975827,0.08294620618764066,2.6314235174986214e-07
638_sim,0.11097924351205543,0.9830546223519481,-9.784744331635451,-4.6209462522890385,1.1450080389556043e-06,0.005204324527451499,0.0459484299188943,0.1078386706410337,0.22585316429798505,3.204811684049437e-07
639_sim,0.11121185889956102,0.9929513963271361,-10.132546423017821,-5.174702556899632,7.374750403388784e-07,0.0035047833452942012,0.0314752208056405,0.1209353560960504,0.16563366506662983,2.1680031862034821e-07
640_sim,0.10123203128394281,0.9826001656797574,-10.09387512440913,-4.72035611295168,1.6496110060629823e-07,0.003644527921855238,0.035710824463617535,0.14135078084596395,0.1755819640669186,2.6208684439879335e-07
641_sim,0.1226261493534334,0.9458165749732684,-10.085487619765106,-4.809309788228827,4.1141087415067895e-07,0.004346259722034634,0.03394168621828528,0.22735462103263512,0.18235503799356567,5.185286254458091e-07
642_sim,0.09447426006409858,1.037487209741165,-10.04586254510322,-4.6736668324579105,2.8803721017059854e-07,0.005370185122386958,0.05837899804751649,0.13624924022928264,0.2646152185404507,2.701079764780941e-07
643_sim,0.10276424267126211,0.9227643842019311,-10.201571802499387,-4.924307051952255,1.228240786980812e-07,0.005720836766759716,0.051362850402411946,0.1929400029943033,0.286004264351084,3.4348850403730025e-07
644_sim,0.12889479141483526,1.161887113160509,-10.345997172756455,-4.445287304095022,4.2999800102146965e-07,0.008184436409261727,0.07345195594454726,0.29258284438687693,0.28051992314684365,3.7887439866183335e-07
645_sim,0.09756207576587048,1.0732573701674273,-9.987956548168533,-4.640028604960239,3.7092250393074957e-07,0.006702459948045627,0.07312809783028448,0.17978586838830685,0.3357824371075376,3.581971402807216e-07
646_sim,0.12302980824814919,1.1368197960538677,-9.928024633159687,-4.227164940249305,2.46257569725324e-07,0.004951204009889572,0.04520170722111438,0.10822704171858487,0.1612276924446647,3.0864923834436346e-07
647_sim,0.0873475509749131,0.8778819931385786,-9.859735732355592,-5.493720586515325,9.078193222759323e-07,0.003773323171275676,0.03702760552570909,0.15720413415766035,0.26501993315024414,4.2994533449655197e-07
648_sim,0.11319654804820442,0.9093023218953211,-10.044329820544682,-4.688459728165905,4.84829198501861e-07,0.0043364577275928,0.034900000138157694,0.10384696363607929,0.18373829414834503,2.9469623307825076e-07
