,P0,DeltaG,DeltaH,DeltaH_0,P0_std,DeltaG_std,DeltaH_std,DeltaH_0_std
189_sim,0.10472114052054309,-9.382694537042278,-4.722541071815959,1.9310102726869465e-07,0.000672790705221816,0.1881302815320654,0.08653781981624555,6.914010146739357e-07
190_sim,0.08983013454065819,-9.775827885802311,-5.882323344289152,6.417534084351161e-07,0.0002531453656795618,0.10789769578705573,0.04669619527440921,3.4226179700517696e-07
191_sim,0.09897392817770612,-9.67799500931457,-5.025983300375675,1.2468333906346647e-06,0.0007161060528200327,0.2634463447281409,0.10705385743203438,8.284225181428527e-07
192_sim,0.10208777490324052,-10.271245312085826,-5.604183082962367,-1.318774009775944e-07,0.00019602304682550498,0.19863901214040888,0.042186307614424164,3.340977254858069e-07
193_sim,0.11503793283202805,-9.774804445763078,-4.619410350570294,6.990736723785985e-07,0.0005269750259062553,0.17633445784741344,0.06895217768450775,5.911087482634467e-07
194_sim,0.09773035338223769,-9.92501620182218,-4.426224804183006,4.398445407281696e-07,0.00026791245486806404,0.10499034303120189,0.03531374269349837,2.764773682570463e-07
195_sim,0.11090525683233138,-10.019004749716652,-4.956944879611564,-2.2276743641783632e-07,0.00022763218809108241,0.1501142071096197,0.039618233129419804,3.2617149660711345e-07
196_sim,0.09184156737253107,-9.523719021327823,-5.1516842675015875,-8.125477337295932e-08,0.0008079869872343518,0.32046000350132064,0.1306909366673239,9.559615239246717e-07
197_sim,0.09772688404980491,-9.467794012804974,-4.997300161463894,4.606988837130268e-07,0.0006741075483675148,0.19799784557019948,0.09388686129485976,7.219791052553053e-07
198_sim,0.09455108699191753,-9.74488209117473,-4.651453766318807,4.878893749151253e-07,0.00028430037753379337,0.12474844399773717,0.04124673312375267,3.1574513816380913e-07
199_sim,0.08888520934102828,-9.78367335800046,-5.4811961441674235,8.613711084644158e-07,0.00026341185082195175,0.10130360323973812,0.04383195171568883,3.2264094477641445e-07
200_sim,0.095068831405232,-9.216926926533073,-4.799562462236448,4.5764847277120586e-07,0.001645887148592913,0.43142315376657864,0.21449036873914823,1.6027696123126356e-06
201_sim,0.12386843723098791,-9.725891706749334,-4.445741717546131,1.4794229912363178e-07,0.000495724364088426,0.1610863692114153,0.06242876431878004,5.557651471965827e-07
202_sim,0.08171444903945299,-9.685311348528897,-5.574667624828074,3.6169096197113365e-07,0.0003401595111863209,0.163273794001474,0.06392332297695458,4.38064542962666e-07
203_sim,0.11357871017212763,-9.806573309504593,-4.897843140371764,4.3436822836695566e-07,0.0003128334943445906,0.12346156914531477,0.0455013377804373,3.867203206247032e-07
204_sim,0.10892143645468556,-9.706723541042376,-4.753371509070357,8.088945078198404e-07,0.0004128697836079631,0.157765483793671,0.05878560630417957,4.787254729680492e-07
205_sim,0.11495638474308115,-9.925742808595954,-4.352994259293571,-6.722350342732256e-07,0.00044911862127122547,0.16644192423659385,0.056571446085454294,4.873444793610219e-07
206_sim,0.09522783134483115,-8.933738344976746,-4.935113877707723,4.2535288957503783e-07,0.0012051477346728652,0.24993113770120778,0.15033327188649537,1.1010292052206765e-06
207_sim,0.09773285482644997,-9.971146004197529,-4.6382095865274335,-6.261244852437903e-08,0.00026373256568214823,0.10639109783188484,0.03661204574930657,2.8702942275096106e-07
208_sim,0.12461274746435894,-9.97683691877956,-4.262348887540148,7.121868864461014e-07,0.00027748602635996794,0.10097997727828932,0.03427313864309944,3.084456886562518e-07
209_sim,0.09325152578837882,-9.534868631338929,-5.48268373889311,6.654479272543703e-07,0.0007019414830742612,0.27829747595864995,0.1198203415886859,8.91609501218738e-07
210_sim,0.07486671195943265,-10.894285908351169,-6.618935476299337,5.847279041418756e-07,0.00014616302539310192,0.5015225579773922,0.0447251584703637,3.0169861090387383e-07
211_sim,0.09752097855419635,-9.908696469725621,-5.484786766000646,9.72819615325062e-07,0.0004041459702492689,0.15509711722490654,0.06567409225031358,5.142541803892408e-07
212_sim,0.09821105062694352,-9.993151890826901,-4.738980173498232,-1.734882531127355e-07,0.00031018906120589,0.13303383940719485,0.0446650085495795,3.4959866776367955e-07
213_sim,0.13347955632170783,-9.570047178570984,-4.723335461070663,7.237965739352158e-07,0.0008587421288538587,0.2389145270521652,0.11206142435871465,1.032942568328421e-06
214_sim,0.08111805315265552,-9.54391720298833,-5.744842252351393,-1.9778831390496354e-09,0.00034587392055013933,0.13424276441545394,0.06313615927230427,4.3069303799036374e-07
215_sim,0.08636572567706648,-9.611953019022403,-4.985600709369901,1.2863874497890495e-06,0.00031193139560156766,0.11392004461324474,0.04686012816469142,3.407462877265639e-07
216_sim,0.09665495404987433,-9.723971826355193,-5.147524062340896,6.549719768780795e-07,0.0004642803789990795,0.16049227844458255,0.06920865404024083,5.382749389909599e-07
217_sim,0.09940309236173521,-10.017712071432591,-5.376496056088716,2.642566476912381e-07,0.00015640880876722997,0.08332894164129948,0.027172654585604722,2.1142700638099995e-07
218_sim,0.06786980091267157,-9.92082483260357,-1.2513729276627816,-3.482417996563291e-05,0.02003749155672646,11.325104902756186,0.8777797756123705,5.6712589491286e-06
219_sim,0.11214820776659144,-9.44554699730293,-4.628276743625584,3.6638196303651983e-07,0.0003348828210525959,0.1042887769196874,0.04388311859324362,3.625894894503927e-07
220_sim,0.07997247461342283,-9.604490833171939,-5.484147481627152,-1.1641004701761928e-06,0.0005576705488379204,0.20339027721054367,0.09473148912581798,6.49490942807055e-07
221_sim,0.10787138182917344,-9.695719262141061,-4.595915871949507,4.101843800955623e-07,0.0003619528973854046,0.12419641692958597,0.047973827151275794,3.913707066057417e-07
222_sim,0.09925650943194243,-10.11329753948085,-5.8043388835837595,2.82719061522394e-07,0.00021580290365497883,0.12286527705632126,0.04068522120746812,3.172470648657336e-07
223_sim,0.09165328761022166,-9.509497738000741,-5.21150620962615,1.4750810423360342e-06,0.0003523684252036866,0.13645517849388272,0.05724000286429463,4.179215396341068e-07
224_sim,0.09205002731235425,-9.599553922782254,-4.63483577146416,5.458115740774357e-08,0.00037554446001109487,0.1642750662663156,0.05622219428505564,4.127963314243535e-07
225_sim,0.1165041417101288,-9.497985837973948,-4.466479071219831,8.141749472549832e-07,0.0004746363324351647,0.13144499808929663,0.057403661169308985,4.880560736045188e-07
226_sim,0.08274031390815469,-9.741818848526,-5.0772694223752115,-5.927511347065801e-07,0.0003675710760179396,0.20862593695660278,0.0663430529479259,4.583032203166419e-07
227_sim,0.09948995419936861,-9.909452071101587,-4.992505612880924,4.424094914525807e-07,0.0007656373218270423,0.37155738054265003,0.12175283688088907,9.454267692683478e-07
228_sim,0.09319629108384923,-10.230997248131136,-5.747961295170128,4.88424159549889e-07,0.00019835900741593947,0.19781352284695558,0.0436873943717751,3.3064583285762433e-07
229_sim,0.09308248367468397,-8.901392969067446,-5.280427614564166,4.2128148406716617e-07,0.001184971545169426,0.24707562766359445,0.15974302044676206,1.1466114364378484e-06
230_sim,0.08539962031470595,-9.767348072805664,-5.484953742465167,7.421122405170965e-07,0.0002566018100113477,0.12225499202163637,0.04561279648722939,3.3057322641601693e-07
231_sim,0.11511631131284226,-10.003575463555746,-4.215167965526711,5.916947698914799e-07,0.00037227664208538817,0.14316404412287445,0.04570073345076322,3.9479504942714585e-07
232_sim,0.11341094730565722,-9.843744527440828,-4.925303941631847,4.507500141347364e-07,0.000273932521279187,0.11433505777820634,0.04066334293272936,3.4541882719685613e-07
233_sim,0.09343198931349456,-9.583326393551292,-5.816676425734239,6.715605133510061e-07,0.00040098403921124624,0.16636373108070035,0.07336477061296226,5.483922974183097e-07
234_sim,0.10811773205699653,-10.030704202914942,-5.382633753237876,2.6771848791209337e-07,0.00023405099496392041,0.10767373481730019,0.038715185489633964,3.178699039988943e-07
235_sim,0.10348734737508654,-9.784690097341215,-5.0107773890898635,3.2054100450933364e-07,0.00021928609945492586,0.0985188348075858,0.03423669519941202,2.750057652376746e-07
236_sim,0.12706583807122362,-9.836495108006085,-4.235160666444779,6.118485284579887e-08,0.0003038038364741243,0.11040133300151773,0.0380005377739411,3.397631310220371e-07
237_sim,0.09219492571839862,-9.76032002136693,-5.644197173532115,7.602999872960093e-07,0.0001854736809776224,0.10003142413043238,0.03580291191323075,2.641617995787022e-07
238_sim,0.12276143941485082,-8.783786967729833,-4.203205276722414,3.130825094701791e-07,0.00203961370258399,0.3247872567148893,0.19635979003281023,1.6671510437241122e-06
239_sim,0.08459084179446823,-10.675954523492717,-4.2004031087734806,-5.866643624844984e-06,0.0013182129375530682,2.416327252216886,0.22102304495009847,1.6147526141318204e-06
240_sim,0.10157146288894064,-9.748024777833873,-4.604872030695716,2.466801593136274e-07,0.00030064371450964385,0.14789603644986155,0.0454419496381339,3.548291184450571e-07
241_sim,0.11601524381337992,-10.009040169618222,-4.974164916347979,7.544059932535168e-07,0.00030088100603571383,0.11325335117256412,0.04352061880773234,3.760586790104089e-07
242_sim,0.08802197806457335,-9.855012451677139,-5.555374418558134,4.943231474599873e-07,0.00019439239586994454,0.0747846093918728,0.03261996627715576,2.4142151341088015e-07
243_sim,0.076001504449593,-9.606992941557964,-5.3619345447157345,2.521545480650663e-07,0.00026282333296941856,0.11943575600358736,0.04714499690885362,3.1633524966109297e-07
244_sim,0.10598965943393165,-9.081915703204304,-5.4219242690114005,1.7774548292062964e-06,0.0008713534927467699,0.18823096791278132,0.11884919779218553,9.394487918338828e-07
245_sim,0.10802529101769033,-9.603329511383938,-4.8528302368799325,7.253449342920826e-07,0.0008991129303933099,0.2909270788170354,0.12409782289200699,1.0094540270447124e-06
246_sim,0.09848394481207418,-9.610713621227484,-5.152559114539149,9.344382847546977e-07,0.0005048066447109625,0.16910100542775355,0.07528916346874899,5.820448132159996e-07
247_sim,0.10221788030282923,-9.655263868377293,-5.180612061505626,5.428813996036568e-07,0.0002675599829481451,0.11564379590581994,0.043692891760070664,3.4325287658919724e-07
248_sim,0.10941938027749665,-8.654135412730728,-5.039851672098897,2.5460276955192016e-06,0.002923021368064258,0.44832740129188825,0.3326569772213043,2.601904669169079e-06
249_sim,0.12882033781448832,-7.80761401153935,-4.729587202135624,4.9670995396736804e-06,0.00864204089261924,0.6001302517714461,0.7385348406850205,6.076944010308654e-06
250_sim,0.10411242664210238,-9.593356785014672,-5.1790850391832,6.187717234949598e-07,0.00038056325081673776,0.132270255247159,0.0571673265803907,4.5918606361272747e-07
251_sim,0.09897254118965208,-10.043000412318904,-5.315618921968834,1.7120735024471436e-07,0.0002517083552320483,0.12666294152338067,0.04231047126694276,3.300892747289621e-07
252_sim,0.12810074564889273,-8.108410931539547,-4.470129925557565,3.930054022945699e-06,0.007630674457633815,0.6829873401093172,0.661153038644001,5.5458417837744185e-06
253_sim,0.09535121286072847,-8.969999401767025,-4.946802626909581,3.6360307444779173e-07,0.0011830218064492798,0.25198056285822806,0.14906945885064735,1.0960173857159316e-06
254_sim,0.15622451925551387,-9.770645545638645,-4.0554475018095415,1.0599739204675836e-06,0.0002753335958745541,0.08650272003701868,0.03494870259204297,3.489619670332892e-07
255_sim,0.06947457610343065,-9.767160051427906,-6.3017010902220685,1.4260503408931323e-07,0.0002623692841848647,0.10581062174742137,0.05397831932910007,3.4906887914171226e-07
256_sim,0.0912697209356077,-8.981489799005773,-5.553611740978707,-2.353744687261745e-07,0.0009860772251341467,0.22177360062538945,0.14393600036709306,1.0248514688803877e-06
257_sim,0.13966052246030267,-9.73898505944411,-4.792592451993205,3.772971893326466e-07,0.0010086527345439297,0.38393938450520715,0.15166210945340086,1.418085306000325e-06
258_sim,0.09775375797743768,-9.685398836719763,-5.177512098418894,3.461734458063388e-07,0.0005314487843714741,0.17954625922940912,0.07947542005961003,6.170451767137095e-07
259_sim,0.1063370349351287,-9.922698819439232,-5.1436175478944985,1.805207416762698e-07,0.00022535419279103654,0.08341031282268797,0.03365702503839619,2.773492443029861e-07
260_sim,0.11201559194374884,-9.681931779986224,-4.109147144372663,3.4212163679017396e-07,0.0007266653395184827,0.29612905777251214,0.09154624894568024,7.604517514293749e-07
261_sim,0.11561396001861252,-9.76591759372028,-4.792522786461675,-1.824779636351546e-08,0.00045874241873828314,0.14946938667853826,0.061928789610530104,5.313709239388363e-07
262_sim,0.09000067384898833,-8.924700734373168,-4.254760978946958,5.541966460976365e-07,0.0010375168542663274,0.22015085757221367,0.11404694973916393,8.03071965231693e-07
263_sim,0.09878963294798085,-9.463065175815506,-4.8820467633834514,5.509912046160083e-07,0.0005479301305858148,0.16739674143887803,0.07567921503032703,5.817001515746804e-07
264_sim,0.1334689438080252,-7.414158830890736,-5.166846778499977,5.3330637467427626e-06,0.013546715893635743,0.6382495636350607,1.1294766637078077,9.227093628329355e-06
265_sim,0.09777013731471282,-8.999822923421004,-4.725863992520844,2.562812209027394e-07,0.0014938811649716668,0.31665505328038007,0.17863962295639432,1.33567943846814e-06
266_sim,0.11022133928927194,-9.896828465201159,-4.749034567718523,1.2840287994766785e-07,0.00022133589055218548,0.119470633144599,0.034977753049627545,2.8608129212491905e-07
267_sim,0.10001000004051615,-9.990779604547313,-5.179573828687802,5.416015690012594e-07,0.00021256026261395853,0.12287654910603185,0.03679441649620099,2.8568232542349e-07
268_sim,0.09018118284587104,-9.544530433052042,-5.390916046988445,7.996540112403671e-07,0.0005173707203533287,0.1867952173737045,0.08449171658585115,6.146529126207866e-07
269_sim,0.09457468016899381,-9.732065504263774,-5.064036835907337,3.9370654296453923e-07,0.0003571483661667805,0.1542385377198791,0.05618977064389641,4.3003366929105546e-07
270_sim,0.08209506075965105,-9.54792553072806,-5.201578696201963,7.078949448190333e-07,0.0007546176688543882,0.3222255375268542,0.1290119464318761,8.822993711800063e-07
271_sim,0.13439459843277549,-9.837899587727565,-4.623895827625416,-2.9800055030323116e-07,0.00030735830001315677,0.09830336891840703,0.04070157966502312,3.7953215695513997e-07
272_sim,0.10487165167958168,-8.681406371269986,-4.951630050909877,1.2530213653820822e-06,0.0030329006165827703,0.486343943706305,0.34500307078813175,2.632258134952088e-06
273_sim,0.1344969553797916,-9.738656752903278,-3.9851721896881975,3.3696146519628124e-07,0.00038920421478866654,0.11681180598243053,0.04376323391027581,4.070254331784684e-07
274_sim,0.10732080568404495,-9.97418181680081,-4.585065104362034,1.0536051925888822e-07,0.00029639029536433217,0.11784070189359806,0.04022978849398095,3.3119270539357524e-07
275_sim,0.11028343811060756,-9.548794143257807,-5.461712845917555,4.931043857921623e-07,0.0003500874494651655,0.12439321599921542,0.05666830823309297,4.618628242776353e-07
276_sim,0.09384691136367407,-10.252672473711943,-5.985526912036211,4.132940160662415e-07,0.00014775915099090787,0.13375249978526915,0.0320933616205668,2.465575913103435e-07
277_sim,0.10018029064786609,-9.81628486257086,-5.0640935791086035,3.6399617263455554e-07,0.00023637189857869575,0.11469998111652824,0.03869932580265625,2.998460425487399e-07
278_sim,0.11116094177610164,-8.227254666273765,-5.127395387213666,3.3997616270283712e-06,0.003448560749813548,0.3744211802371375,0.36045167631304625,2.7501772613804312e-06
279_sim,0.08818018094545937,-10.160005895403604,-6.232351104567229,7.868761209858879e-07,0.00021861311086777434,0.10119338428444359,0.042312475794281795,3.161283518906239e-07
280_sim,0.0811183961135503,-9.897995663021485,-5.554693868111306,-6.776555772826729e-08,0.00019095531706628428,0.10487705110794948,0.03622454353087106,2.495747080187848e-07
281_sim,0.09750043580997766,-9.033330699777379,-4.820464350239239,5.856851395781404e-08,0.0014436286412049873,0.31374327900039145,0.17746889610937885,1.3284977079788625e-06
282_sim,0.08954039985473995,-10.125936959838317,-5.823552035488115,5.722532888399219e-07,0.0002097068154834271,0.1154429571198791,0.039611787958111426,2.9316502615261594e-07
283_sim,0.10329024343024326,-9.807638657743725,-4.690581488439249,5.689575017215425e-07,0.0002886613719281584,0.13640994878439022,0.04287233559016712,3.4363989700555317e-07
284_sim,0.08823080869986076,-9.989581918071332,-5.4099342439346785,-4.1962415759242547e-07,0.00025833874908303865,0.10814631280008632,0.042843832889144,3.1843447991463504e-07
285_sim,0.11370883201523693,-10.118714872686741,-4.771378990734895,4.762635407113237e-07,0.00024700289038484655,0.12698448608627758,0.03656812862773771,3.1419219730363305e-07
286_sim,0.09874124093817645,-9.513384959197733,-4.817403227344067,8.724634507504012e-07,0.0006451753515978361,0.20435790505716453,0.08879384476236947,6.83802365569034e-07
287_sim,0.09221836330266982,-9.467706853755757,-4.717731194858186,4.911138973226001e-07,0.0003435420941264146,0.12859726563152124,0.04999231928321193,3.6639756077682306e-07
288_sim,0.10385067751540912,-8.70927204509892,-4.506962431890948,1.2820486971354784e-06,0.0016349411521472854,0.27030845915687784,0.17117480416699363,1.3001448629675276e-06
289_sim,0.11678883492722678,-10.093733936479678,-4.942766904182208,6.87879921069073e-07,0.00026338396960806133,0.110239465489766,0.038818993588665286,3.3521949260357775e-07
290_sim,0.10178622411562997,-9.982314981866356,-5.084954565265238,-1.4575588528913248e-07,0.0002883554238544298,0.19473550212657886,0.052097936099354036,4.092318475658449e-07
291_sim,0.09892014034694638,-9.612413729387791,-5.507265468116758,5.519396301410616e-07,0.0005038002563940796,0.1748081986191745,0.08129722739630056,6.279863373057854e-07
292_sim,0.09393892203647762,-9.770403360296122,-5.063467400471785,1.1844449601320424e-06,0.00029322953180983005,0.14372202572087134,0.04819349403555547,3.6579318165998197e-07
293_sim,0.07627036455988054,-9.422945572627333,-5.661301230865112,4.2361098851593804e-07,0.0007540942492639928,0.2769372757980822,0.1351831146688013,8.998582831808886e-07
294_sim,0.09490912285105813,-9.904031015182328,-5.141431767417249,8.087191841048996e-07,0.00024860845325970325,0.12031836858619177,0.04023390276779405,3.1154153079884973e-07
295_sim,0.10980940455359835,-8.232573369573508,-5.13128651877664,2.5766332086754353e-06,0.0034105585071093356,0.3746761694317661,0.3583303367055996,2.711073153575536e-06
296_sim,0.09724806186952803,-9.541549564721779,-4.71793380828346,7.061776426283376e-07,0.0004912028306291259,0.1503183966914019,0.06522729554415872,5.033032447036082e-07
297_sim,0.08674753325259373,-10.053649019481051,-4.996018023014108,4.544684018392938e-07,0.00023293183235701924,0.1121412956624947,0.036485295511943246,2.7161859954552246e-07
298_sim,0.10487838542827183,-9.489611105197548,-4.6131534576519275,-2.0931472454397504e-07,0.0006699212127088631,0.2015148115754722,0.08580884374955072,6.903833357633773e-07
299_sim,0.09296424994907862,-9.291142477430157,-5.23437402090411,-2.3311583203458624e-09,0.0011620219239646071,0.3544437923006693,0.17546803939553499,1.287723859525438e-06
300_sim,0.1128939601753836,-9.114715934666565,-4.426733476646854,1.2055624597098698e-06,0.001381284900758581,0.30642267263056305,0.15515215199443078,1.2725501134516414e-06
301_sim,0.104790510728365,-10.02847690189616,-4.884630067855776,3.8278557928924815e-07,0.0002964244895801594,0.13645291814617047,0.04396252560723382,3.615977877715963e-07
302_sim,0.12674948529445357,-9.710118572404612,-4.411714651177427,5.820912733671042e-07,0.00029835701631295957,0.09560996134943076,0.037557274965520936,3.352823332261623e-07
303_sim,0.06895579414959721,-10.000588433616622,-1.2264940281346441,-3.4963619632864106e-05,0.020620453077701127,10.041047940461086,0.8476814875265618,5.542371567325237e-06
304_sim,0.11253500254595461,-9.830037874842859,-4.922176099556661,8.722968104696126e-07,0.00023213575067499142,0.1070499819678433,0.035856951843841314,3.0108038502948237e-07
305_sim,0.12226992889226344,-9.794426787355249,-4.166424871870749,1.5083234733634243e-09,0.0004268560407443978,0.1728864603856406,0.05397750052045675,4.747651998751159e-07
306_sim,0.08959253554017478,-10.03919688176854,-4.998335989573198,-2.670995596107651e-07,0.0003793682102609959,0.19556227974441312,0.06109095797405714,4.511649946253857e-07
307_sim,0.09034281076557742,-9.575779811081082,-5.1389591543730235,3.9611545693787856e-07,0.00035997706809260153,0.1357742879633199,0.05676497956792494,4.133249949316879e-07
308_sim,0.08573914497314546,-9.645578747737533,-5.694306027189545,4.189084230271349e-07,0.00024361159556721273,0.0984589119667967,0.04313763049336454,3.1216454157074003e-07
309_sim,0.09340612203301046,-10.015057762081696,-5.304425887854956,4.701678339830273e-07,0.00024566256580701556,0.17574990998346163,0.04661263740286617,3.5287785788141696e-07
310_sim,0.07826941615275182,-9.952255935147631,-4.953702060978527,8.411207502345141e-07,0.00022907942039387665,0.09968270394218282,0.0359865829523877,2.5162880908176235e-07
311_sim,0.08064049811088898,-9.779493235398323,-5.360614510689144,3.1277736871294303e-07,0.0003955855872739542,0.17884047439195108,0.0691671026853802,4.760555247612023e-07
312_sim,0.07127788245781257,-9.1595545922353,-5.82920099922074,9.014507548105869e-07,0.0007562732713332986,0.21605482460453632,0.13395276838253914,8.304741490138218e-07
313_sim,0.09459944903785139,-8.792060771000667,-5.400675407541298,6.405594886704798e-07,0.0014714627914483506,0.27451807737340345,0.19485816434743505,1.4033421293461263e-06
314_sim,0.08669464932097143,-9.643566618673733,-5.714266162134107,4.595515113653547e-08,0.0004294485896908384,0.15534978035353503,0.07353536346991899,5.370706800698596e-07
315_sim,0.1157316669245849,-9.735053321715851,-4.659240471557023,9.478131199642422e-07,0.0002746715379986925,0.0877162948414316,0.035888323174640614,3.0763595800547143e-07
316_sim,0.08145827478887119,-10.049161382140088,-5.079348614375174,4.6838670702907345e-07,0.00016022226068962889,0.11155700588042776,0.029210215872998695,2.0158459346048154e-07
317_sim,0.0891383325245953,-9.8451455085783,-4.806285286295866,-1.4786626139204772e-07,0.0004221274063368868,0.1738672513446723,0.06255884292838888,4.609048015828825e-07
318_sim,0.08832840680118861,-9.618040205844633,-5.367170111892817,1.104486858145183e-06,0.0004093079155462486,0.13749402585601034,0.06459626695941079,4.728925637228505e-07
319_sim,0.11491610879866512,-9.869264019496267,-4.431205750621572,4.5878529624118393e-07,0.00037734955480061183,0.13525302493246594,0.048074125145693765,4.133229261838331e-07
320_sim,0.07644274481998597,-9.943855838136786,-6.060432038517037,4.2221061199606375e-07,0.00022613588083238387,0.13459992124351364,0.047236526748917804,3.2517480956836786e-07
321_sim,0.12819509461637688,-8.855194173878397,-4.34555986268487,1.5074248570319687e-06,0.001830466818621445,0.3012914413214812,0.18557784615776685,1.6228827278235397e-06
322_sim,0.07869941811452696,-9.806226030576239,-6.088346004588831,6.594406513952622e-07,0.0002237424108460982,0.0875154360216779,0.042493890659706685,2.9518359790219665e-07
323_sim,0.11484063128025772,-9.997064322018673,-4.820909738327761,7.100119328662229e-07,0.0002289072145735021,0.08981534134571785,0.0322770483063388,2.7855290976510684e-07
324_sim,0.0735604798707163,-10.031938989151136,-6.200787010828288,2.5651589324834278e-08,0.00012104530474070267,0.1127632233880565,0.03077423265334611,1.9898602732724554e-07
325_sim,0.0987552561755883,-9.746719550552273,-5.320153736803802,3.7300733688790313e-07,0.00041240984903785627,0.15681896414074087,0.06560582365257132,5.089676535303197e-07
326_sim,0.11974401208029024,-9.88374771680613,-3.7250485391267216,4.0296721476209605e-07,0.0002509801012071954,0.12599163012687895,0.03060841298725352,2.6234881925314556e-07
327_sim,0.11518436256942505,-9.984750579439343,-4.637395972654396,1.1076684121548005e-07,0.00030297943834109713,0.11460274317034361,0.04079701440524771,3.522913504572401e-07
328_sim,0.11160265051871689,-9.878842071622712,-4.541290220870157,3.5450252541846107e-07,0.00020132302520701887,0.10761191181859153,0.030289299612474497,2.5122549642966797e-07
329_sim,0.10268930964499212,-9.701427171173426,-4.350602443979184,6.597322142963726e-07,0.00031767566303594457,0.14120608718288025,0.04363201707040311,3.4545705529978956e-07
330_sim,0.10019994008986298,-9.93910600360194,-5.151761788389959,5.122002138115342e-07,0.00026250100757263864,0.14727568934838223,0.04517222997150499,3.505179438118491e-07
331_sim,0.09899047199632534,-10.152471941806779,-4.669125127346388,-1.2563164880660294e-07,0.00024742689691319364,0.1381885337237699,0.03708175253927914,2.897938854775432e-07
332_sim,0.0886299981072398,-10.041772114685084,-5.145595928775557,2.48474120963735e-07,0.0003481688914004955,0.15497666709249958,0.05558232611759395,4.130153165263762e-07
333_sim,0.12036512369658178,-9.687423039764148,-4.577777886880412,1.0032659150686428e-06,0.00033107716508189503,0.1322542392386134,0.046641378336336296,4.009421198263791e-07
334_sim,0.08543189589909375,-9.920166399410908,-5.472048840217703,4.775112831045163e-07,0.00018439107262606126,0.10210720346789835,0.033518971551736935,2.4470551115427185e-07
335_sim,0.10426348408808309,-9.668630643487225,-4.668847495167653,3.9380358365711156e-07,0.0006948491302108247,0.25419058064904104,0.09509805817029215,7.676799413334416e-07
