,P0,DeltaG,DeltaH,DeltaH_0,P0_std,DeltaG_std,DeltaH_std,DeltaH_0_std
231_sim,0.11511631131284226,-10.003575463555746,-4.215167965526711,5.916947698914799e-07,0.0037826670266353653,1.5700994252475737,0.6604138991208968,3.9479504942714585e-07
232_sim,0.11341094730565722,-9.843744527440828,-4.925303941631847,4.507500141347364e-07,0.014349099836685187,0.13155318171323843,0.05209047381305005,3.4541882719685613e-07
233_sim,0.09343198931349456,-9.583326393551292,-5.816676425734239,6.715605133510061e-07,0.006645779287397157,1.5481427476133371,0.9370926704298864,5.483922974183097e-07
234_sim,0.10811773205699653,-10.030704202914942,-5.382633753237876,2.6771848791209337e-07,0.018867995960806523,0.8499286323439348,0.4540638784577075,3.178699039988943e-07
235_sim,0.10348734737508654,-9.784690097341215,-5.0107773890898635,3.2054100450933364e-07,0.003701000417678054,0.09992954825566154,0.035292623584146136,2.750057652376746e-07
236_sim,0.12706583807122362,-9.836495108006085,-4.235160666444779,6.118485284579887e-08,0.011312939580843737,1.4304601154406131,0.6152306433323426,3.397631310220371e-07
237_sim,0.09219492571839862,-9.76032002136693,-5.644197173532115,7.602999872960093e-07,0.0018440302598802913,1.0493282787408456,0.6051021103332005,2.641617995787022e-07
238_sim,0.12276143941485082,-8.783786967729833,-4.203205276722414,3.130825094701791e-07,0.0020843790683574455,1.4060993833492352,0.6834638035842912,1.6671510437241122e-06
239_sim,0.08459084179446823,-10.675954523492717,-4.2004031087734806,-5.866643624844984e-06,0.016303280602133575,2.444269760525602,0.2643398983215903,1.6147526141318204e-06
240_sim,0.10157146288894064,-9.748024777833873,-4.604872030695716,2.466801593136274e-07,0.0058785234581797885,0.6553055975656118,0.3049775186928772,3.548291184450571e-07
241_sim,0.11601524381337992,-10.009040169618222,-4.974164916347979,7.544059932535168e-07,0.018182078398329356,0.1196296481707747,0.047547736533237725,3.760586790104089e-07
242_sim,0.08802197806457335,-9.855012451677139,-5.555374418558134,4.943231474599873e-07,0.001570069477533987,1.1287110367258923,0.6357056544001052,2.4142151341088015e-07
243_sim,0.076001504449593,-9.606992941557964,-5.3619345447157345,2.521545480650663e-07,0.014169118197446703,0.6691130729991079,0.370465427610018,3.1633524966109297e-07
244_sim,0.10598965943393165,-9.081915703204304,-5.4219242690114005,1.7774548292062964e-06,0.010761488120124322,0.5808893989959256,0.34894417394475113,9.394487918338828e-07
245_sim,0.10802529101769033,-9.603329511383938,-4.8528302368799325,7.253449342920826e-07,0.0038968320194186037,0.304667335654333,0.13224979558829203,1.0094540270447124e-06
246_sim,0.09848394481207418,-9.610713621227484,-5.152559114539149,9.344382847546977e-07,0.000919196510596734,0.39236807447068484,0.20420625845491838,5.820448132159996e-07
247_sim,0.10221788030282923,-9.655263868377293,-5.180612061505626,5.428813996036568e-07,0.005464988462890736,0.3210568522926306,0.16653645242103007,3.4325287658919724e-07
248_sim,0.10941938027749665,-8.654135412730728,-5.039851672098897,2.5460276955192016e-06,0.0029413954724217305,0.4560233916843815,0.3361860884691253,2.601904669169079e-06
249_sim,0.12882033781448832,-7.80761401153935,-4.729587202135624,4.9670995396736804e-06,0.010413386322736376,1.0842587502829362,0.919058773163307,6.076944010308654e-06
250_sim,0.10411242664210238,-9.593356785014672,-5.1790850391832,6.187717234949598e-07,0.007973687460179688,0.42462326318940535,0.2252088396315069,4.5918606361272747e-07
251_sim,0.09897254118965208,-10.043000412318904,-5.315618921968834,1.7120735024471436e-07,0.006082124728455761,0.7249077075032248,0.3801429832742809,3.300892747289621e-07
252_sim,0.12810074564889273,-8.108410931539547,-4.470129925557565,3.930054022945699e-06,0.010290826533646772,1.194569556039685,0.8538456568503288,5.5458417837744185e-06
253_sim,0.09535121286072847,-8.969999401767025,-4.946802626909581,3.6360307444779173e-07,0.008002082315340355,0.2980198943252837,0.17298227653718495,1.0960173857159316e-06
254_sim,0.15622451925551387,-9.770645545638645,-4.0554475018095415,1.0599739204675836e-06,0.04116608159930492,1.8565825125226443,0.7705574491029983,3.489619670332892e-07
255_sim,0.06947457610343065,-9.767160051427906,-6.3017010902220685,1.4260503408931323e-07,0.009070227678673833,2.6246162030107874,1.692867530665997,3.4906887914171226e-07
256_sim,0.0912697209356077,-8.981489799005773,-5.553611740978707,-2.353744687261745e-07,0.0010753425368770773,0.9957307454328955,0.6172510473728149,1.0248514688803877e-06
257_sim,0.13966052246030267,-9.73898505944411,-4.792592451993205,3.772971893326466e-07,0.04379519053820341,0.48854463955824495,0.21237476257055343,1.418085306000325e-06
258_sim,0.09775375797743768,-9.685398836719763,-5.177512098418894,3.461734458063388e-07,0.0005318082758832037,0.4711079917398575,0.24602320512762726,6.170451767137095e-07
259_sim,0.1063370349351287,-9.922698819439232,-5.1436175478944985,1.805207416762698e-07,0.010221473566209909,0.2884707771947234,0.14705041157868376,2.773492443029861e-07
260_sim,0.11201559194374884,-9.681931779986224,-4.109147144372663,3.4212163679017396e-07,0.009426159322832113,1.6398721942727148,0.6906370913273205,7.604517514293749e-07
261_sim,0.11561396001861252,-9.76591759372028,-4.792522786461675,-1.824779636351546e-08,0.012945332883239017,0.31609602859276004,0.1500578191718758,5.313709239388363e-07
262_sim,0.09000067384898833,-8.924700734373168,-4.254760978946958,5.541966460976365e-07,0.020869961265400878,1.405673049260262,0.671624464685634,8.03071965231693e-07
263_sim,0.09878963294798085,-9.463065175815506,-4.8820467633834514,5.509912046160083e-07,0.005274268244528277,0.271289995440966,0.1336335938216018,5.817001515746804e-07
264_sim,0.1334689438080252,-7.414158830890736,-5.166846778499977,5.3330637467427626e-06,0.014278126304895559,0.866122517535781,1.20091742465954,9.227093628329355e-06
265_sim,0.09777013731471282,-8.999822923421004,-4.725863992520844,2.562812209027394e-07,0.010373989260874359,0.4650895386943022,0.2528003276024911,1.33567943846814e-06
266_sim,0.11022133928927194,-9.896828465201159,-4.749034567718523,1.2840287994766785e-07,0.006143317118278313,0.4494524673831995,0.21083440873763215,2.8608129212491905e-07
267_sim,0.10001000004051615,-9.990779604547313,-5.179573828687802,5.416015690012594e-07,0.0036665325758888784,0.3605702920780795,0.1795533626745333,2.8568232542349e-07
268_sim,0.09018118284587104,-9.544530433052042,-5.390916046988445,7.996540112403671e-07,0.0036173822145049357,0.7861716166595666,0.43952474051352125,6.146529126207866e-07
269_sim,0.09457468016899381,-9.732065504263774,-5.064036835907337,3.9370654296453923e-07,0.004383922482633831,0.23391389802845505,0.1073817862834308,4.3003366929105546e-07
270_sim,0.08209506075965105,-9.54792553072806,-5.201578696201963,7.078949448190333e-07,0.012927387207253118,0.67214351449467,0.34628337348980875,8.822993711800063e-07
271_sim,0.13439459843277549,-9.837899587727565,-4.623895827625416,-2.9800055030323116e-07,0.03721513355763501,0.5377502385504005,0.25179949390405243,3.7953215695513997e-07
272_sim,0.10487165167958168,-8.681406371269986,-4.951630050909877,1.2530213653820822e-06,0.006185056954857929,0.48736386056542574,0.34547098072454524,2.632258134952088e-06
273_sim,0.1344969553797916,-9.738656752903278,-3.9851721896881975,3.3696146519628124e-07,0.009651282551426717,1.950258881033987,0.7978370828819437,4.070254331784684e-07
274_sim,0.10732080568404495,-9.97418181680081,-4.585065104362034,1.0536051925888822e-07,0.000365948395975237,0.7738452453484645,0.35387694987829194,3.3119270539357524e-07
275_sim,0.11028343811060756,-9.548794143257807,-5.461712845917555,4.931043857921623e-07,0.02102293844632588,0.8110266246140796,0.4618909899493153,4.618628242776353e-07
276_sim,0.09384691136367407,-10.252672473711943,-5.985526912036211,4.132940160662415e-07,0.011497196163480428,1.9986253273585257,1.1646272630080752,2.465575913103435e-07
277_sim,0.10018029064786609,-9.81628486257086,-5.0640935791086035,3.6399617263455554e-07,0.0016697896123833674,0.16210852218307673,0.07064140513999999,2.998460425487399e-07
278_sim,0.11116094177610164,-8.227254666273765,-5.127395387213666,3.3997616270283712e-06,0.003500413435620251,0.4269976518915969,0.3824802163304844,2.7501772613804312e-06
279_sim,0.08818018094545937,-10.160005895403604,-6.232351104567229,7.868761209858879e-07,0.008750205265848934,2.5485137040590535,1.5626494416946481,3.161283518906239e-07
280_sim,0.0811183961135503,-9.897995663021485,-5.554693868111306,-6.776555772826729e-08,0.008414144779539064,1.0519540801820522,0.5885247707675592,2.495747080187848e-07
281_sim,0.09750043580997766,-9.033330699777379,-4.820464350239239,5.856851395781404e-08,0.009624922294889503,0.44254066328211694,0.2433785666785565,1.3284977079788625e-06
282_sim,0.08954039985473995,-10.125936959838317,-5.823552035488115,5.722532888399219e-07,0.003936413438420582,1.6668837748552667,0.9571637244889554,2.9316502615261594e-07
283_sim,0.10329024343024326,-9.807638657743725,-4.690581488439249,5.689575017215425e-07,0.0015252725093225174,0.5401571237166295,0.2536110849955119,3.4363989700555317e-07
284_sim,0.08823080869986076,-9.989581918071332,-5.4099342439346785,-4.1962415759242547e-07,0.0030900730802847593,0.9699426436287305,0.5237598205889021,3.1843447991463504e-07
285_sim,0.11370883201523693,-10.118714872686741,-4.771378990734895,4.762635407113237e-07,0.00980481306240614,0.4963480328187393,0.2291948273222436,3.1419219730363305e-07
286_sim,0.09874124093817645,-9.513384959197733,-4.817403227344067,8.724634507504012e-07,0.007236926798729284,0.42424617271186776,0.20815312882808037,6.83802365569034e-07
287_sim,0.09221836330266982,-9.467706853755757,-4.717731194858186,4.911138973226001e-07,0.012103925573748465,0.6073945655239035,0.2999965081050442,3.6639756077682306e-07
288_sim,0.10385067751540912,-8.70927204509892,-4.506962431890948,1.2820486971354784e-06,0.010954320933521049,1.024122373708873,0.5390783596378019,1.3001448629675276e-06
289_sim,0.11678883492722678,-10.093733936479678,-4.942766904182208,6.87879921069073e-07,0.018127540699426927,0.1657305005794109,0.07196576215242162,3.3521949260357775e-07
290_sim,0.10178622411562997,-9.982314981866356,-5.084954565265238,-1.4575588528913248e-07,0.004660559475019224,0.3198612278152897,0.1393636427914317,4.092318475658449e-07
291_sim,0.09892014034694638,-9.612413729387791,-5.507265468116758,5.519396301410616e-07,0.0077322012393539,0.9951706005978773,0.5671573737202178,6.279863373057854e-07
292_sim,0.09393892203647762,-9.770403360296122,-5.063467400471785,1.1844449601320424e-06,0.005850354148924936,0.15477893891730912,0.05664852698687013,3.6579318165998197e-07
293_sim,0.07627036455988054,-9.422945572627333,-5.661301230865112,4.2361098851593804e-07,0.012081901072241935,1.3399451696509173,0.799173180533848,8.998582831808886e-07
294_sim,0.09490912285105813,-9.904031015182328,-5.141431767417249,8.087191841048996e-07,0.0022630432038599903,0.373297447968528,0.1878065669286648,3.1154153079884973e-07
295_sim,0.10980940455359835,-8.232573369573508,-5.13128651877664,2.5766332086754353e-06,0.003411689686625389,0.39628981954865683,0.3672522458892497,2.711073153575536e-06
296_sim,0.09724806186952803,-9.541549564721779,-4.71793380828346,7.061776426283376e-07,0.008290374687212648,0.4456580023640202,0.21746053871541263,5.033032447036082e-07
297_sim,0.08674753325259373,-10.053649019481051,-4.996018023014108,4.544684018392938e-07,0.010368946886979858,0.17251890015808713,0.07466892571491089,2.7161859954552246e-07
298_sim,0.10487838542827183,-9.489611105197548,-4.6131534576519275,-2.0931472454397504e-07,0.0046941618588077876,0.6504411767150895,0.3126453146254269,6.903833357633773e-07
299_sim,0.09296424994907862,-9.291142477430157,-5.23437402090411,-2.3311583203458624e-09,0.004800279607946286,0.6687812460785444,0.3645178163662616,1.287723859525438e-06
300_sim,0.1128939601753836,-9.114715934666565,-4.426733476646854,1.2055624597098698e-06,0.0042390909999865485,1.1064187751778267,0.5391411585441035,1.2725501134516414e-06
301_sim,0.104790510728365,-10.02847690189616,-4.884630067855776,3.8278557928924815e-07,0.002792724590822207,0.22965747587113924,0.10014081955661151,3.615977877715963e-07
302_sim,0.12674948529445357,-9.710118572404612,-4.411714651177427,5.820912733671042e-07,0.014224421611094246,1.2187830849952657,0.5533139628502118,3.352823332261623e-07
303_sim,0.06895579414959721,-10.000588433616622,-1.2264940281346441,-3.4963619632864106e-05,0.028748398483909494,10.196659481487503,0.8751752214166171,5.542371567325237e-06
304_sim,0.11253500254595461,-9.830037874842859,-4.922176099556661,8.722968104696126e-07,0.010670843504878185,0.2952342071712468,0.14236138803636025,3.0108038502948237e-07
305_sim,0.12226992889226344,-9.794426787355249,-4.166424871870749,1.5083234733634243e-09,0.0035714285439498003,1.5827494531944202,0.6714260325870588,4.747651998751159e-07
306_sim,0.08959253554017478,-10.03919688176854,-4.998335989573198,-2.670995596107651e-07,0.007463746478736308,0.3932989819396582,0.18054330837298377,4.511649946253857e-07
307_sim,0.09034281076557742,-9.575779811081082,-5.1389591543730235,3.9611545693787856e-07,0.006054644677604782,0.3077369574842702,0.15870649095492467,4.133249949316879e-07
308_sim,0.08573914497314546,-9.645578747737533,-5.694306027189545,4.189084230271349e-07,0.002199878416461228,1.3056778202016976,0.7698269968624323,3.1216454157074003e-07
309_sim,0.09340612203301046,-10.015057762081696,-5.304425887854956,4.701678339830273e-07,0.0010291945468225057,0.6591184192012095,0.3396732115045952,3.5287785788141696e-07
310_sim,0.07826941615275182,-9.952255935147631,-4.953702060978527,8.411207502345141e-07,0.017299057806172857,0.12253312108291071,0.05052770649982566,2.5162880908176235e-07
311_sim,0.08064049811088898,-9.779493235398323,-5.360614510689144,3.1277736871294303e-07,0.010192574371238506,0.8808965127711951,0.4778386659780301,4.760555247612023e-07
312_sim,0.07127788245781257,-9.1595545922353,-5.82920099922074,9.014507548105869e-07,0.014133269377313165,1.4047532463814072,0.8934557317465274,8.304741490138218e-07
313_sim,0.09459944903785139,-8.792060771000667,-5.400675407541298,6.405594886704798e-07,0.002769337465925803,0.6575534370854227,0.4155486159502154,1.4033421293461263e-06
314_sim,0.08669464932097143,-9.643566618673733,-5.714266162134107,4.595515113653547e-08,0.0013859704191291448,1.489375891412421,0.8807863220526962,5.370706800698596e-07
315_sim,0.1157316669245849,-9.735053321715851,-4.659240471557023,9.478131199642422e-07,0.007504440355563327,0.7279372313149015,0.34771244358600406,3.0763595800547143e-07
316_sim,0.08145827478887119,-10.049161382140088,-5.079348614375174,4.6838670702907345e-07,0.013677782795203227,0.19809828424925996,0.08774720926550027,2.0158459346048154e-07
317_sim,0.0891383325245953,-9.8451455085783,-4.806285286295866,-1.4786626139204772e-07,0.01156894558076074,0.23547390275597016,0.09961823945091829,4.609048015828825e-07
318_sim,0.08832840680118861,-9.618040205844633,-5.367170111892817,1.104486858145183e-06,0.005923329128390082,0.6624884684121325,0.36736373118482707,4.728925637228505e-07
319_sim,0.11491610879866512,-9.869264019496267,-4.431205750621572,4.5878529624118393e-07,0.0023744645328982136,1.1336865711205368,0.5076603896095488,4.133229261838331e-07
320_sim,0.07644274481998597,-9.943855838136786,-6.060432038517037,4.2221061199606375e-07,0.005455056879956056,2.2568972810416574,1.3738637717972022,3.2517480956836786e-07
321_sim,0.12819509461637688,-8.855194173878397,-4.34555986268487,1.5074248570319687e-06,0.0063338924049574225,1.3883733843521227,0.6904933749907248,1.6228827278235397e-06
322_sim,0.07869941811452696,-9.806226030576239,-6.088346004588831,6.594406513952622e-07,0.003642790806509798,2.1367064543727565,1.3261747877021466,2.9518359790219665e-07
323_sim,0.11484063128025772,-9.997064322018673,-4.820909738327761,7.100119328662229e-07,0.01264602541208479,0.3534031437914405,0.16795748305521188,2.7855290976510684e-07
324_sim,0.0735604798707163,-10.031938989151136,-6.200787010828288,2.5651589324834278e-08,0.006217039032477863,2.4265386140002136,1.4985501807627029,1.9898602732724554e-07
325_sim,0.0987552561755883,-9.746719550552273,-5.320153736803802,3.7300733688790313e-07,0.0055456503167018376,0.7703321202456916,0.4168683143784011,5.089676535303197e-07
326_sim,0.11974401208029024,-9.88374771680613,-3.7250485391267216,4.0296721476209605e-07,0.012970704938699722,2.52202212780108,0.9498219328219815,2.6234881925314556e-07
327_sim,0.11518436256942505,-9.984750579439343,-4.637395972654396,1.1076684121548005e-07,0.008920416453384337,0.6535439127268511,0.30160575972906545,3.522913504572401e-07
328_sim,0.11160265051871689,-9.878842071622712,-4.541290220870157,3.5450252541846107e-07,0.0016971829828965337,0.8803851829745689,0.4028175150504279,2.5122549642966797e-07
329_sim,0.10268930964499212,-9.701427171173426,-4.350602443979184,6.597322142963726e-07,0.010458597470007602,1.153733201755426,0.515351969777523,3.4545705529978956e-07
330_sim,0.10019994008986298,-9.93910600360194,-5.151761788389959,5.122002138115342e-07,0.003856621637888159,0.37035985889876405,0.1818388971590194,3.505179438118491e-07
331_sim,0.09899047199632534,-10.152471941806779,-4.669125127346388,-1.2563164880660294e-07,0.005756666200720329,0.5226689865978645,0.23476908882318268,2.897938854775432e-07
332_sim,0.0886299981072398,-10.041772114685084,-5.145595928775557,2.48474120963735e-07,0.00825879502591464,0.3754961178064817,0.18386166300562773,4.130153165263762e-07
333_sim,0.12036512369658178,-9.687423039764148,-4.577777886880412,1.0032659150686428e-06,0.011102601827110379,0.8625953436360612,0.4054900637195004,4.009421198263791e-07
334_sim,0.08543189589909375,-9.920166399410908,-5.472048840217703,4.775112831045163e-07,0.005743983791564188,0.9047457176686748,0.4970086376915422,2.4470551115427185e-07
335_sim,0.10426348408808309,-9.668630643487225,-4.668847495167653,3.9380358365711156e-07,0.0032143328965663076,0.5297405057926925,0.24374810451111373,7.676799413334416e-07
336_sim,0.09394452244194436,-9.0676064849043,-5.022181964030447,1.1226011242603952e-06,0.01067138007699085,0.35510212155764637,0.19824625778254354,1.4414390564117233e-06
337_sim,0.09345139372268245,-9.425984391821594,-5.1851423512824875,-2.2947090908592166e-07,0.0038101659468631863,0.5626183987507785,0.29690326185717664,9.021714970567379e-07
338_sim,0.0935507529572572,-9.713135223017352,-5.282976878504393,4.36464683263524e-07,0.0013595432536429777,0.507680648703082,0.273792197366516,2.3744952061752877e-07
339_sim,0.09728422388436747,-9.40540871841002,-5.771037440236076,6.260645386611792e-07,0.010078306173425963,1.416676692331862,0.8682591242137135,7.545448260546764e-07
340_sim,0.11628866039487473,-9.934395928096455,-5.110919390329357,3.331524055315718e-07,0.02216704170800182,0.29509588136712034,0.14712435290524684,4.1770873854949243e-07
341_sim,0.08940129907056454,-9.705063327522994,-5.273313416895812,1.0023894356708614e-06,0.00612400259301348,0.535392166881222,0.2843297918236165,5.507041005256517e-07
342_sim,0.10873237131050215,-9.603759275622926,-4.957112420385482,6.674226729562246e-07,0.008806219400950778,0.2159872174222738,0.09309347620440102,7.04553532016212e-07
343_sim,0.0841892916333339,-9.751835970771173,-5.914991965069364,7.265685612966667e-07,0.0007952501048253639,1.7933916112999064,1.085884203104651,3.5132093323952974e-07
344_sim,0.08988671402415675,-9.927764495303254,-5.340398908498344,-3.317668223405539e-08,0.0032845044240647284,0.8968604486437405,0.4739610549564431,5.665644410756313e-07
345_sim,0.09608165860989899,-9.237651796693148,-4.7813055358142345,-5.7438200998534265e-08,0.009049003563900414,0.3494523718439166,0.17713139550245827,1.0511977943421205e-06
346_sim,0.12256748620929056,-9.898213827567435,-3.9834595589334056,5.41301772605304e-07,0.0029477117992051625,2.046976957607718,0.8227665580961238,3.551049060183713e-07
347_sim,0.1007602601654908,-9.385389001721855,-4.761336084176393,1.0418253028207387e-06,0.0056244811281136505,0.4740497321912697,0.23382707903048192,7.260962785647373e-07
348_sim,0.10793455342073238,-9.98195971500629,-4.971803310926729,2.544212958889059e-07,0.008369443426575227,0.11820121198514827,0.041371055908158996,3.396876578038129e-07
349_sim,0.0857618668629505,-9.650450668844579,-5.34041676778872,7.604817499521327e-07,0.008242838454447843,0.682535919621043,0.3728952040179364,4.806037125682512e-07
350_sim,0.08900891356592049,-9.843881594814416,-5.338780609519056,1.048720801573032e-06,0.0052222480415607415,0.5948142226869558,0.32038455094977747,3.10489135612723e-07
351_sim,0.13719306206989768,-8.735461315974362,-3.9397839385825875,2.211481686984829e-06,0.004993179716328162,1.8337523146071937,0.8735650496512898,3.671144336486192e-06
352_sim,0.09909666943216222,-9.848471015577426,-4.71678898092301,3.016136457063079e-07,0.005683622233558668,0.5082960668418521,0.24071765926732233,2.7969433036963625e-07
353_sim,0.1383868403693445,-9.944432803159087,-4.227427582077576,1.4242340965539535e-07,0.02390264334900032,1.484299567128418,0.6284802710109969,5.097237900743301e-07
354_sim,0.09861494294883823,-9.578008733815105,-5.307384107494647,8.940322357318877e-07,0.00164621585973321,0.5630218782326102,0.3049764041706082,7.785615614872593e-07
355_sim,0.12254029611658772,-9.761096873286029,-4.924565255003106,9.881367689623938e-07,0.024339207028254536,0.22240584504174307,0.10282713435973716,4.688139172653759e-07
356_sim,0.13774286418564674,-8.774725124054669,-4.522489156018545,3.1349655112171915e-06,0.01887263737933298,1.2141106141312075,0.6466859653203791,2.173474137353835e-06
357_sim,0.09139700248078657,-9.892076682879429,-5.819268308184526,4.357928500154268e-08,0.007664199508138711,1.7920946681680214,1.0510510161675846,4.182976462483827e-07
358_sim,0.10420370454629536,-12.399650108966975,-5.556134761393854,-3.2980783735814687e-07,0.01965603191468006,5.068250225697882,0.7641465757591045,5.671207947140586e-07
359_sim,0.11375873282831503,-10.007208607538704,-4.565305756275289,6.090446971992768e-07,0.0039527047157961745,0.8765718424801971,0.39860546046274836,2.4337903391600365e-07
360_sim,0.11413411492601076,-9.9190381774511,-4.50583657965018,5.580396837680931e-07,0.0018507394417695223,1.016725594992353,0.46030760163859197,3.4370322433290325e-07
361_sim,0.11937393256685873,-9.879554314821966,-4.751036528354087,3.465721719924157e-07,0.016750687795118097,0.4579865933707502,0.21422515707428794,3.8206407484698247e-07
362_sim,0.104264609920931,-8.621136235581586,-4.647889266982802,1.0033543959432799e-06,0.011767910596372848,0.7554470726123729,0.4467739247794053,2.2415926208678324e-06
363_sim,0.10179589911984425,-9.869401245434068,-4.603620118644352,1.019468463350231e-06,0.0069499539537917964,0.878105578170474,0.40348792821906465,3.980242011693196e-07
364_sim,0.11171028156120301,-9.783526148005086,-4.420533005047555,4.03684432975943e-07,0.0004195211326506429,1.0848719796815487,0.4878313303745262,3.550131453005562e-07
365_sim,0.10888771067553099,-8.411280348537016,-5.5214426933272405,2.552411330681203e-06,0.010252500508358063,0.7216349017911818,0.5333135632385989,2.649173579749156e-06
366_sim,0.12021992430507886,-9.64218843033676,-4.942767165399395,6.713015514252246e-07,0.021595636301584564,0.1999863032149109,0.08834823384506553,5.428038343754873e-07
367_sim,0.10071832843633227,-9.791429070834559,-4.230817133072872,7.426200948929622e-07,0.014003053890003617,1.4803903115072452,0.6377577872256837,3.227604565600474e-07
368_sim,0.12098509548918467,-8.987881916647526,-4.409024639943686,1.2472003317102212e-06,0.0027817528047481017,1.2354320933228453,0.6097265123408767,1.1889074087946303e-06
369_sim,0.10456932076186419,-9.623682146211872,-4.932562989065101,7.428290152621224e-07,0.0027405854297837657,0.16765238198194704,0.07432491255661697,4.801403109116478e-07
370_sim,0.10793389645940443,-9.912240829133227,-5.2603424322157135,4.560794375913139e-07,0.014098326032857196,0.49607338875415946,0.26072648073244886,3.188853363588457e-07
371_sim,0.11059193002827751,-9.830896913057975,-4.976818885743839,-1.1337269185997861e-08,0.012675996511700833,0.12456059648648334,0.042828524509583694,3.135068535163206e-07
372_sim,0.08179714803469727,-10.22144301560045,-5.379340770704359,2.1852082936745154e-08,0.009670125567225523,0.876109795601898,0.4538688788367382,2.565699116440436e-07
373_sim,0.1039789755563096,-9.907618818593916,-5.0031765332648686,4.3518574544272013e-07,0.0062958719568448965,0.19724758172580095,0.08819691971937059,3.2173084105249703e-07
374_sim,0.10479916106397558,-10.086235464206768,-4.882377426614476,-3.11409098888357e-07,0.005908921473490567,0.16429472206101178,0.0548350172672125,3.9464720655623116e-07
375_sim,0.09722107348643996,-9.792927165299595,-5.0077363444257,7.201431477719549e-07,0.0029359697515079176,0.2306289515432401,0.10599658823524126,5.419020444380956e-07
376_sim,0.09364491589737477,-9.518807571803885,-4.674091544284069,2.988684653362781e-07,0.012700114697659734,0.5933277002186992,0.2781848081818355,7.734779099217935e-07
377_sim,0.09822650795620858,-9.942934260171052,-4.7854568782709475,5.280862281259742e-07,0.006351579492685906,0.5308249769926924,0.252574955698894,3.1581994740716657e-07
378_sim,0.08941460298220062,-9.817745488527077,-5.206424687135366,6.662406204475307e-07,0.006290033878171316,0.3734933032921072,0.19499638171303174,2.725240072564922e-07
379_sim,0.08410973810565413,-9.816403490110467,-5.393248384726162,1.0762340726989543e-07,0.007446675597999596,0.8301250481858113,0.45245621543040054,2.8540756934425297e-07
380_sim,0.13679860434977875,-8.821560545572229,-4.511344880821672,1.747865265872329e-06,0.023069606457498327,1.109861616923188,0.5792697896181331,1.5866956956209894e-06
381_sim,0.11575614722452464,-9.639767401463727,-4.826869917415094,7.560294235439575e-07,0.01297310386558328,0.3096203007887457,0.15150878026635528,5.324048007209719e-07
382_sim,0.1053191726589388,-9.969943844188597,-5.129447612594411,-3.64475612132221e-07,0.010777100048125019,0.4706894437232616,0.23939065467472767,3.151348917153952e-07
383_sim,0.09085079333771415,-9.713652216261206,-5.301171249639855,7.804599349960921e-07,0.0045476562708049876,0.4405722059793006,0.23722520914050213,2.7084919013069273e-07
384_sim,0.12120874978793797,-9.828153631486492,-4.315974883253262,3.641448811927739e-07,0.006771442837769122,1.3129157349269824,0.5744362745593632,3.939528607757312e-07
385_sim,0.08925388545814737,-9.951274089115843,-4.918450927887467,5.412847776350841e-07,0.01061445305975706,0.12298481512850194,0.049888590134377284,2.444182178020708e-07
386_sim,0.10018525732807793,-9.899078931318687,-5.002962137106384,6.239505504463861e-07,0.0005447209208977455,0.135279341191054,0.046220212118395186,3.0268768400290276e-07
387_sim,0.125975195013749,-9.097702858463213,-4.3108725019088014,1.2892434254862729e-06,0.004389942688414768,1.4192925969293664,0.6749181051990957,1.0846340205376617e-06
388_sim,0.10963079677986656,-9.071446229968881,-5.313053090456193,1.7063264653112e-06,0.011995932156235213,0.38213911920932914,0.22822125158689455,1.1328657109352458e-06
389_sim,0.09387316575065502,-9.839284900550053,-5.551666188877465,2.923891567173738e-07,0.0039775571082940045,1.1328952509532793,0.6368115835635739,3.2341597607101046e-07
390_sim,0.1058651134963858,-10.044870025689479,-5.064106703360315,2.1230616409405494e-07,0.008303413438232342,0.18736923669927144,0.08806350869721837,3.0145741216524235e-07
391_sim,0.11076105180903502,-8.54551642882654,-5.418383253034605,2.415489861136472e-06,0.010529012751753107,0.7836065193492177,0.5585139576763475,2.99460228280927e-06
392_sim,0.08916700348576144,-9.864128588535166,-5.856412743972033,8.39300340836322e-07,0.0030528996864070132,1.5668826360235053,0.9290987632911542,3.6572216838324397e-07
393_sim,0.09092359487973575,-9.289355973246876,-5.2803091587697795,1.0901701313145327e-06,0.0064865854254900586,0.34755469629740543,0.19353070307843506,5.837478014980359e-07
394_sim,0.10181817357347768,-9.830561690951734,-4.79154778259574,3.8890363104321725e-07,0.0018891751947601408,0.3359469706759549,0.14388770351572272,4.659148093619688e-07
395_sim,0.08027974849287964,-9.39786345937497,-6.050246072300479,1.0072162821317524e-06,0.003968885677347664,2.076327631880752,1.3346111285641968,9.497833281527153e-07
396_sim,0.10270129895864047,-8.348418084327031,-5.159450717331291,1.0065675628450396e-06,0.004504908557216761,0.44413131434966996,0.38094351422458195,2.69655274092106e-06
397_sim,0.10602477145779572,-9.641330751659298,-4.612655774849954,8.914188349021612e-07,0.005549743862934151,0.8611249909145638,0.40989326348645894,5.634421717757145e-07
398_sim,0.10450402890177532,-9.978170529266526,-4.71439143163373,6.441479933801437e-07,0.0020314502802323297,0.5761217891471088,0.26925486099826057,2.8631621467600875e-07
399_sim,0.09223952845287178,-9.746212023675525,-5.567389873712612,1.7251361885740857e-07,0.0022272288549568466,1.1295460090272198,0.6426485703475984,3.422135157187673e-07
